global_rank,video_uid,timestamp_sec,narration_text,scenario,action,reasoning,status,batch,round,normalized_narration_stage2,dataset_rows_covered_if_validated,high_priority_review,high_priority_reason,watchlist_hit,historical_bad_count,historical_checked_count,historical_bad_rate,annotation_id,annotator,created_at,updated_at,lead_time,verdict,task_id,project,inner_id,corrected_action,secondary_action
4125,a4b90abd-8763-49e4-9a15-1276079545e3,320.9640009546634,#O woman M leans on the kitchen cupboard,Walking Outdoors,Stationary,"The action describes a person leaning on a cupboard, which involves minimal body movement.",silver,4,r002,woman m leans on kitchen cupboard,6,no,,no,0,0,0.0,609,1,2026-03-03T04:49:15.161688Z,2026-03-03T04:49:15.161698Z,1.494,Gold,1610,2,610,,
263,a4b90abd-8763-49e4-9a15-1276079545e3,565.9731409546634,#C C washes hands in sink,Walking Outdoors,Essential Operation,Core manual task involving high hand activity.,silver,4,r002,washes hands in sink,25,no,,no,0,0,0.0,610,1,2026-03-03T04:49:18.117425Z,2026-03-03T04:49:18.117441Z,1.748,Gold,1611,2,611,,
796,a4b90abd-8763-49e4-9a15-1276079545e3,573.5427609546634,#C C closes water tap,Walking Outdoors,Stationary,"The action involves a small, localized task (closing a water tap) which does not involve significant body movement.",silver,4,r002,closes water tap,13,yes,watchlist_verb,yes,0,2,0.0,611,1,2026-03-03T04:49:22.620576Z,2026-03-03T04:49:22.620586Z,3.404,Bad,1612,2,612,Object Transfer,
354,a4b90abd-8763-49e4-9a15-1276079545e3,585.2603309546633,#C C dialogues with man T,Walking Outdoors,Stationary,"Low body/hand motion, as the focus is on dialogue.",silver,4,r002,dialogues with man t,20,no,,no,1,1,1.0,612,1,2026-03-03T04:49:25.716262Z,2026-03-03T04:49:25.716281Z,1.216,Gold,1613,2,613,,
999,a4b90abd-8763-49e4-9a15-1276079545e3,602.8934909546634,#C C picks a napkin,Walking Outdoors,Object Transfer,Logistics step of picking up an item.,silver,4,r002,picks napkin,12,no,,no,0,0,0.0,613,1,2026-03-03T04:49:28.621794Z,2026-03-03T04:49:28.621807Z,1.403,Gold,1614,2,614,,
8422,a4b90abd-8763-49e4-9a15-1276079545e3,608.8514409546634,#C C walks to the dining table,Walking Outdoors,Locomotion,"Body moving through space, indicative of walking.",silver,4,r002,walks to dining table,4,no,,no,0,0,0.0,614,1,2026-03-03T04:49:31.496558Z,2026-03-03T04:49:31.496576Z,2.099,Gold,1615,2,615,,
11218,a4b90abd-8763-49e4-9a15-1276079545e3,618.5999809546634,#C C picks grapes from bowl,Walking Outdoors,Object Transfer,Logistics step involving picking up an object.,silver,4,r002,picks grapes from bowl,3,no,,no,0,0,0.0,615,1,2026-03-03T04:49:33.189279Z,2026-03-03T04:49:33.189298Z,1.006,Gold,1616,2,616,,
4735,a4b90abd-8763-49e4-9a15-1276079545e3,627.4153509546634,#C C looks at man T,Walking Outdoors,Search,"Head movement (visual search), hands mostly still.",silver,4,r002,looks at man t,5,no,,no,0,0,0.0,616,1,2026-03-03T04:49:35.023835Z,2026-03-03T04:49:35.023846Z,1.163,Gold,1617,2,617,,
11217,a4b90abd-8763-49e4-9a15-1276079545e3,650.6893709546634,#C C picks grape from bowl,Walking Outdoors,Object Transfer,"Logistics step, picking up an object from a location.",silver,4,r002,picks grape from bowl,3,no,,no,0,0,0.0,617,1,2026-03-03T04:49:36.776182Z,2026-03-03T04:49:36.776193Z,0.903,Gold,1618,2,618,,
4700,a4b90abd-8763-49e4-9a15-1276079545e3,684.7097109546634,#O lady X picks phone,Walking Outdoors,Object Transfer,"Action involves picking up an object, indicating a logistics step.",silver,4,r002,lady x picks phone,5,no,,no,0,0,0.0,618,1,2026-03-03T04:49:40.925413Z,2026-03-03T04:49:40.925427Z,1.234,Gold,1619,2,619,,
1970,a4b90abd-8763-49e4-9a15-1276079545e3,829.1240809546634,#O woman M dialogues with woman P,Walking Outdoors,Stationary,"Low body/hand motion, likely involves speaking.",silver,4,r002,woman m dialogues with woman p,9,no,,no,0,0,0.0,619,1,2026-03-03T04:49:43.320886Z,2026-03-03T04:49:43.320899Z,1.557,Gold,1620,2,620,,
6404,a4b90abd-8763-49e4-9a15-1276079545e3,835.1214609546635,#C C dialogues with woman P,Walking Outdoors,Stationary,"Low body/hand motion, primarily verbal interaction.",silver,4,r002,dialogues with woman p,4,no,,no,0,0,0.0,620,1,2026-03-03T04:49:45.322055Z,2026-03-03T04:49:45.322066Z,1.329,Gold,1621,2,621,,
5804,a4b90abd-8763-49e4-9a15-1276079545e3,837.9649709546634,#O woman M presses phone,Walking Outdoors,Stationary,Pressing the phone is a stationary action with minimal body movement.,silver,4,r002,woman m presses phone,5,no,,no,0,0,0.0,621,1,2026-03-03T04:49:59.080341Z,2026-03-03T04:49:59.080354Z,12.877,Gold,1622,2,622,,
6405,a4b90abd-8763-49e4-9a15-1276079545e3,923.9933109546636,#C C dialogues woman M,Walking Outdoors,Stationary,"Low body/hand motion, likely involves speaking.",silver,4,r002,dialogues woman m,4,no,,no,0,0,0.0,622,1,2026-03-03T04:50:02.068520Z,2026-03-03T04:50:02.068536Z,2.038,Gold,1623,2,623,,
8532,a4b90abd-8763-49e4-9a15-1276079545e3,1019.6728009546634,#O woman P puts spaghetti in the plate,Walking Outdoors,Essential Operation,"Core manual task (putting spaghetti on a plate), high hand activity.",silver,4,r002,woman p puts spaghetti in plate,4,no,,no,0,0,0.0,623,1,2026-03-03T04:50:05.948990Z,2026-03-03T04:50:05.949003Z,3.057,Bad,1624,2,624,Object Transfer,
3525,a4b90abd-8763-49e4-9a15-1276079545e3,1176.6419709546633,#O man B dialogues woman Y,Walking Outdoors,Stationary,"Low body/hand motion, indicative of dialogue or interaction.",silver,4,r002,man b dialogues woman y,6,no,,no,0,0,0.0,624,1,2026-03-03T04:50:08.069737Z,2026-03-03T04:50:08.069746Z,1.14,Gold,1625,2,625,,
11910,a4b90abd-8763-49e4-9a15-1276079545e3,1196.2236609546633,#C C pours juice in the glass,Walking Outdoors,Essential Operation,Core manual task with high hand activity.,silver,4,r002,pours juice in glass,3,no,,no,0,0,0.0,625,1,2026-03-03T04:50:11.786307Z,2026-03-03T04:50:11.786323Z,1.514,Gold,1626,2,626,,
10535,a4b90abd-8763-49e4-9a15-1276079545e3,1285.4262409546632,#O man B picks fork,Walking Outdoors,Object Transfer,"Picking up an object, a logistics action.",silver,4,r002,man b picks fork,3,no,,no,0,0,0.0,626,1,2026-03-03T04:50:17.951132Z,2026-03-03T04:50:17.951144Z,1.217,Gold,1627,2,627,,
3120,a4b90abd-8763-49e4-9a15-1276079545e3,1295.8377109546632,#O woman M eats,Walking Outdoors,Stationary,"Low body/hand motion, eating implies a stationary action.",silver,4,r002,woman m eats,7,no,,no,0,0,0.0,627,1,2026-03-03T04:50:22.366715Z,2026-03-03T04:50:22.366732Z,3.506,Gold,1628,2,628,,
7192,a4b90abd-8763-49e4-9a15-1276079545e3,1331.705450954663,#C C picks salad,Walking Outdoors,Essential Operation,Core task involving high hand activity.,silver,4,r002,picks salad,4,no,,no,0,0,0.0,628,1,2026-03-03T04:50:25.697601Z,2026-03-03T04:50:25.697612Z,2.612,Bad,1629,2,629,Object Transfer,
6790,a4b90abd-8763-49e4-9a15-1276079545e3,1351.2015809546633,#O man B picks napkin,Walking Outdoors,Object Transfer,"The action involves picking up an object, which is a logistics step.",silver,4,r002,man b picks napkin,4,no,,no,0,0,0.0,629,1,2026-03-03T04:50:27.497599Z,2026-03-03T04:50:27.497609Z,1.08,Gold,1630,2,630,,
6779,a4b90abd-8763-49e4-9a15-1276079545e3,1364.5401409546632,#O man B dialogues with woman Y,Walking Outdoors,Stationary,"Low body/hand motion, likely involves talking.",silver,4,r002,man b dialogues with woman y,4,no,,no,0,0,0.0,630,1,2026-03-03T04:50:30.070961Z,2026-03-03T04:50:30.070974Z,1.285,Gold,1631,2,631,,
1156,a4b90abd-8763-49e4-9a15-1276079545e3,1402.2451009546633,#O man B eats,Walking Outdoors,Locomotion,"The action implies movement through space, which is characteristic of locomotion.",silver,4,r002,man b eats,11,no,,no,0,0,0.0,631,1,2026-03-03T04:50:36.397760Z,2026-03-03T04:50:36.397777Z,5.48,Bad,1632,2,632,Stationary,
8545,a4b90abd-8763-49e4-9a15-1276079545e3,1480.5542609546633,#O woman Y eats,Walking Outdoors,Stationary,"The action described involves eating, which is typically a low energy activity with minimal body movement.",silver,4,r002,woman y eats,4,no,,no,0,0,0.0,632,1,2026-03-03T04:50:39.874173Z,2026-03-03T04:50:39.874186Z,1.396,Gold,1633,2,633,,
6842,a4b90abd-8763-49e4-9a15-1276079545e3,1503.4208009546633,#O man picks napkin,Walking Outdoors,Object Transfer,"The action involves picking up an object, which is a logistics step.",silver,4,r002,man picks napkin,4,no,,no,0,0,0.0,633,1,2026-03-03T04:50:41.665159Z,2026-03-03T04:50:41.665176Z,0.914,Gold,1634,2,634,,
274,a4b90abd-8763-49e4-9a15-1276079545e3,1651.792720954663,#C C eats the spaghetti,Walking Outdoors,Essential Operation,Core manual task involving hand activity.,silver,4,r002,eats spaghetti,24,no,,no,0,0,0.0,635,1,2026-03-03T04:50:48.383335Z,2026-03-03T04:50:48.383349Z,3.733,Bad,1635,2,635,Stationary,
2398,a4b90abd-8763-49e4-9a15-1276079545e3,1670.126020954663,#X talks to girl S,Walking Outdoors,Stationary,"Low body/hand motion, implies talking.",silver,4,r002,talks to girl s,8,no,,no,0,0,0.0,634,1,2026-03-03T04:50:43.856982Z,2026-03-03T04:50:43.856999Z,1.233,Gold,1636,2,636,,
8975,a4b90abd-8763-49e4-9a15-1276079545e3,1828.114320954663,#O man U holds hands,Walking Outdoors,Locomotion,"Body movement through space, likely walking.",silver,4,r002,man u holds hands,3,yes,watchlist_verb,yes,0,0,0.0,636,1,2026-03-03T04:50:52.382783Z,2026-03-03T04:50:52.382796Z,3.218,Bad,1637,2,637,Stationary,
1052,a4b90abd-8763-49e4-9a15-1276079545e3,1833.048600954663,#C C scoops #unsure,Walking Outdoors,Locomotion,"Body moving through space, likely walking.",silver,4,r002,scoops,12,no,,no,0,2,0.0,637,1,2026-03-03T04:50:56.463231Z,2026-03-03T04:50:56.463245Z,3.282,Bad,1638,2,638,Essential Operation,
10703,a4b90abd-8763-49e4-9a15-1276079545e3,1869.508910954663,#O man U talks to girl X,Walking Outdoors,Stationary,"Low body/hand motion, talking implies stationary activity.",silver,4,r002,man u talks to girl x,3,no,,no,0,0,0.0,638,1,2026-03-03T04:50:58.303937Z,2026-03-03T04:50:58.303953Z,1.056,Gold,1639,2,639,,
2665,a4b90abd-8763-49e4-9a15-1276079545e3,1913.087590954663,#O girl S talks to girl X,Walking Outdoors,Stationary,"Low body/hand motion, talking indicates idle activity.",silver,4,r002,girl s talks to girl x,7,no,,no,0,0,0.0,639,1,2026-03-03T04:50:59.951731Z,2026-03-03T04:50:59.951746Z,0.952,Gold,1640,2,640,,
10235,a4b90abd-8763-49e4-9a15-1276079545e3,2005.716180954663,#O girl X talks to man U,Walking Outdoors,Stationary,"Low body/hand motion, primarily verbal interaction.",silver,4,r002,girl x talks to man u,3,no,,no,0,0,0.0,640,1,2026-03-03T04:51:01.684720Z,2026-03-03T04:51:01.684728Z,1.064,Gold,1641,2,641,,
4791,a4b90abd-8763-49e4-9a15-1276079545e3,2089.220500954664,#O man U talks girl X,Walking Outdoors,Stationary,"Low body/hand motion, likely involves talking.",silver,4,r002,man u talks girl x,5,no,,no,0,0,0.0,641,1,2026-03-03T04:51:04.227271Z,2026-03-03T04:51:04.227283Z,0.981,Gold,1642,2,642,,
4232,a4b90abd-8763-49e4-9a15-1276079545e3,2093.557580954663,#C C holds a serviette,Walking Outdoors,Stationary,Holding an item with minimal body movement.,silver,4,r002,holds serviette,5,yes,watchlist_verb,yes,0,0,0.0,642,1,2026-03-03T04:51:06.803355Z,2026-03-03T04:51:06.803369Z,1.652,Gold,1643,2,643,,
5331,a4b90abd-8763-49e4-9a15-1276079545e3,2170.937240954664,#C C puts #unsure on the table,Walking Outdoors,Stationary,The action description is unclear but implies a pause or stationary action.,silver,4,r002,puts on table,5,no,,no,0,0,0.0,643,1,2026-03-03T04:51:12.195947Z,2026-03-03T04:51:12.195961Z,4.595,Bad,1644,2,644,Object Transfer,
7782,a4b90abd-8763-49e4-9a15-1276079545e3,2250.6592209546634,#C C puts the plate on the counter top,Walking Outdoors,Object Transfer,"Logistics step of placing the plate, short burst of hand activity.",silver,4,r002,puts plate on counter top,4,no,,no,0,0,0.0,644,1,2026-03-03T04:51:16.252823Z,2026-03-03T04:51:16.252839Z,3.29,Gold,1645,2,645,,
2731,a4b90abd-8763-49e4-9a15-1276079545e3,2374.5198509546635,#O man X talks to girl S,Walking Outdoors,Stationary,"Low body/hand motion, likely involves speaking.",silver,4,r002,man x talks to girl s,7,no,,no,0,0,0.0,645,1,2026-03-03T04:51:22.785804Z,2026-03-03T04:51:22.785816Z,5.227,Gold,1646,2,646,,
8731,a4b90abd-8763-49e4-9a15-1276079545e3,2580.241760954664,#O girl S touches the phone screen,Walking Outdoors,Stationary,"The action involves touching the phone screen, which is a low energy activity.",silver,4,r002,girl s touches phone screen,3,yes,watchlist_verb,yes,0,0,0.0,646,1,2026-03-03T04:51:24.873473Z,2026-03-03T04:51:24.873483Z,1.346,Gold,1647,2,647,,
5234,a4b90abd-8763-49e4-9a15-1276079545e3,2663.303000954664,#C C pulls the shirt,Walking Outdoors,Stationary,The action described is a clothing adjustment which is typically a low-energy activity.,silver,4,r002,pulls shirt,5,no,,no,0,0,0.0,647,1,2026-03-03T04:51:28.407766Z,2026-03-03T04:51:28.407780Z,2.772,Bad,1648,2,648,Object Transfer,
7836,a4b90abd-8763-49e4-9a15-1276079545e3,2699.6304909546634,#C C puts the spoons in the sink,Walking Outdoors,Object Transfer,"The action involves placing spoons in the sink, which is a logistics step.",silver,4,r002,puts spoons in sink,4,no,,no,0,0,0.0,648,1,2026-03-03T04:51:31.009724Z,2026-03-03T04:51:31.009742Z,1.868,Gold,1649,2,649,,
2884,a4b90abd-8763-49e4-9a15-1276079545e3,2793.6763909546635,#C C pours #unsure in the sink,Walking Outdoors,Essential Operation,Core manual task with high hand activity.,silver,4,r002,pours in sink,7,no,,no,0,0,0.0,649,1,2026-03-03T04:51:33.125704Z,2026-03-03T04:51:33.125715Z,1.004,Gold,1650,2,650,,
5379,a4b90abd-8763-49e4-9a15-1276079545e3,2830.8887709546634,#C C puts the sponge on the sink top,Walking Outdoors,Object Transfer,Putting the sponge down involves a short burst of hand activity.,silver,4,r002,puts sponge on sink top,5,no,,no,0,0,0.0,650,1,2026-03-03T04:51:36.014529Z,2026-03-03T04:51:36.014545Z,1.882,Gold,1651,2,651,,
289,a4b90abd-8763-49e4-9a15-1276079545e3,2841.560410954663,#C C moves the spoon,Walking Outdoors,Essential Operation,"Core manual task involving hand activity, not related to locomotion.",silver,4,r002,moves spoon,23,yes,watchlist_verb,yes,0,0,0.0,651,1,2026-03-03T04:51:40.374232Z,2026-03-03T04:51:40.374247Z,2.864,Bad,1652,2,652,Object Transfer,
8693,a4b90abd-8763-49e4-9a15-1276079545e3,2852.6742109546635,#C C closes the cupboard,Walking Outdoors,Stationary,The action involves a static interaction with an object rather than movement through space.,silver,4,r002,closes cupboard,3,yes,watchlist_verb,yes,0,1,0.0,652,1,2026-03-03T04:51:43.281760Z,2026-03-03T04:51:43.281773Z,2.176,Bad,1653,2,653,Object Transfer,
9352,a4b90abd-8763-49e4-9a15-1276079545e3,2883.073860954664,#C C touches the glove,Walking Outdoors,Stationary,The action involves a minor hand movement (touching) rather than locomotion or high activity.,silver,4,r002,touches glove,3,yes,watchlist_verb,yes,0,0,0.0,653,1,2026-03-03T04:51:47.105408Z,2026-03-03T04:51:47.105424Z,1.319,Gold,1654,2,654,,
7781,a4b90abd-8763-49e4-9a15-1276079545e3,2940.7060409546634,#C C puts the plate in the tray,Walking Outdoors,Object Transfer,"Logistics step, short burst of hand activity to place the plate.",silver,4,r002,puts plate in tray,4,no,,no,0,0,0.0,654,1,2026-03-03T04:51:49.748842Z,2026-03-03T04:51:49.748855Z,1.957,Gold,1655,2,655,,
7620,a4b90abd-8763-49e4-9a15-1276079545e3,2961.690670954664,#C C puts the cup in the tray,Walking Outdoors,Object Transfer,"Logistics action of placing the cup in the tray, short bursts of hand activity.",silver,4,r002,puts cup in tray,4,no,,no,0,0,0.0,655,1,2026-03-03T04:51:51.819752Z,2026-03-03T04:51:51.819765Z,1.219,Gold,1656,2,656,,
7988,a4b90abd-8763-49e4-9a15-1276079545e3,3031.273750954664,#C C rinses the cooking stick,Walking Outdoors,Essential Operation,"Core task involving manual activity with hands, high hand acceleration.",silver,4,r002,rinses cooking stick,4,no,,no,0,0,0.0,656,1,2026-03-03T04:51:54.129490Z,2026-03-03T04:51:54.129503Z,1.539,Gold,1657,2,657,,
4100,a4b90abd-8763-49e4-9a15-1276079545e3,3049.163960954664,#C C washes the cooking stick,Walking Outdoors,Essential Operation,Core manual task involving high hand activity.,silver,4,r002,washes cooking stick,6,no,,no,0,0,0.0,657,1,2026-03-03T04:51:55.875880Z,2026-03-03T04:51:55.875893Z,0.939,Gold,1658,2,658,,
4121,a4b90abd-8763-49e4-9a15-1276079545e3,3219.7245109546634,#C C wipes the sink top,Walking Outdoors,Essential Operation,Core manual task involving high hand activity.,silver,4,r002,wipes sink top,6,no,,no,0,0,0.0,658,1,2026-03-03T04:51:57.572887Z,2026-03-03T04:51:57.572903Z,1.058,Gold,1659,2,659,,
7888,a6f336e0-4867-46b1-886d-dadcb2c8a33d,6.0930086,#c c raise the hands,Desk Work,Stationary,"Low body/hand motion, likely raising hands while seated.",silver,4,r002,raise hands,4,no,,no,0,0,0.0,659,1,2026-03-03T04:51:59.483578Z,2026-03-03T04:51:59.483590Z,1.151,Gold,1660,2,660,,
2564,a6f336e0-4867-46b1-886d-dadcb2c8a33d,8.5265586,#c c bend down,Desk Work,Locomotion,"Body movement through space, specifically bending down which involves significant body acceleration.",silver,4,r002,bend down,7,no,,no,0,0,0.0,660,1,2026-03-03T04:52:01.924023Z,2026-03-03T04:52:01.924038Z,1.774,Gold,1661,2,661,,
9003,a6f336e0-4867-46b1-886d-dadcb2c8a33d,116.5329386,#c c move legs backward,Desk Work,Stationary,"Low body/hand motion, slight adjustment while stationary.",silver,4,r002,move legs backward,3,yes,watchlist_verb,yes,0,0,0.0,661,1,2026-03-03T04:52:22.491186Z,2026-03-03T04:52:22.491201Z,19.739,Gold,1662,2,662,,
9803,a6f336e0-4867-46b1-886d-dadcb2c8a33d,126.1807986,#c c do the press up,Desk Work,Locomotion,The action involves a physical movement (press up) which is a form of body movement through space.,silver,4,r002,do press up,3,no,,no,0,0,0.0,662,1,2026-03-03T04:52:24.500826Z,2026-03-03T04:52:24.500838Z,1.228,Gold,1663,2,663,,
9004,a6f336e0-4867-46b1-886d-dadcb2c8a33d,145.88971859999998,#c c move legs forward,Desk Work,Stationary,Movement is minimal and does not involve significant body or hand acceleration.,silver,4,r002,move legs forward,3,yes,watchlist_verb,yes,0,0,0.0,663,1,2026-03-03T04:52:27.174660Z,2026-03-03T04:52:27.174675Z,1.892,Gold,1664,2,664,,
6602,a6f336e0-4867-46b1-886d-dadcb2c8a33d,219.1413386,#c c fold the hands,Desk Work,Stationary,"Low body/hand motion, indicative of idle or resting state.",silver,4,r002,fold hands,4,no,,no,0,0,0.0,664,1,2026-03-03T04:52:29.773029Z,2026-03-03T04:52:29.773041Z,1.98,Gold,1665,2,665,,
3795,a6f336e0-4867-46b1-886d-dadcb2c8a33d,331.6236086,#c c put the hand together,Desk Work,Stationary,"Low body/hand motion, likely a gesture or pause.",silver,4,r002,put hand together,6,no,,no,0,0,0.0,665,1,2026-03-03T04:52:31.852938Z,2026-03-03T04:52:31.852951Z,1.363,Gold,1666,2,666,,
8735,a6f336e0-4867-46b1-886d-dadcb2c8a33d,458.8726486000001,#c c hold the floor with a hand,Desk Work,Stationary,"Low body/hand motion, holding position.",silver,4,r002,hold floor with hand,3,yes,watchlist_verb,yes,0,0,0.0,666,1,2026-03-03T04:52:35.723531Z,2026-03-03T04:52:35.723549Z,1.5,Gold,1667,2,667,,
5605,a6f336e0-4867-46b1-886d-dadcb2c8a33d,611.2513782235744,#c c straighten the legs,Desk Work,Stationary,"Low body/hand motion, likely involves minor adjustments while seated.",silver,4,r002,straighten legs,5,no,,no,0,0,0.0,667,1,2026-03-03T04:52:37.348393Z,2026-03-03T04:52:37.348405Z,0.931,Gold,1668,2,668,,
6055,a6f336e0-4867-46b1-886d-dadcb2c8a33d,854.1561516989584,#c c move the leg,Desk Work,Stationary,"Low body/hand motion, likely minor movement of leg while seated.",silver,4,r002,move leg,4,yes,watchlist_verb,yes,0,0,0.0,668,1,2026-03-03T04:52:39.025015Z,2026-03-03T04:52:39.025034Z,0.88,Gold,1669,2,669,,
