action,annotation_id,annotator,batch,corrected_action,created_at,id,lead_time,narration_text,reasoning,round,scenario,status,status_main,status_secondary,timestamp_sec,updated_at,video_uid
Stationary,,,2,,,1129057,,#c c writes on paper,"The action involves writing, which is a fine motor skill and does not involve significant body movement.",r001,Playing Instrument,silver,,,99.7781386,,a34576fe-35e7-4b5d-8661-200c4ed75f7a
Object Transfer,,,2,,,1129058,,#c man y puts pen on the table,"The action involves placing an object (pen) on a surface (table), which is a logistics step.",r001,Playing Instrument,silver,,,113.2222186,,a34576fe-35e7-4b5d-8661-200c4ed75f7a
Stationary,,,2,,,1129059,,#c c puts fingers together,The action describes a preparatory movement that does not involve significant body or hand motion.,r001,Playing Instrument,silver,,,151.60102859999998,,a34576fe-35e7-4b5d-8661-200c4ed75f7a
Essential Operation,,,2,,,1129060,,#c c writes on paper,Core manual task involving high hand activity.,r001,Playing Instrument,silver,,,166.60513859999998,,a34576fe-35e7-4b5d-8661-200c4ed75f7a
Stationary,,,2,,,1129061,,#c c shakes dice,Shaking dice is a brief action that does not involve continuous movement or high energy activity.,r001,Playing Instrument,silver,,,181.7223186,,a34576fe-35e7-4b5d-8661-200c4ed75f7a
Essential Operation,,,2,,,1129062,,#c man y shakes dice,Manual task involving high hand activity.,r001,Playing Instrument,silver,,,229.2078386,,a34576fe-35e7-4b5d-8661-200c4ed75f7a
Essential Operation,,,2,,,1129063,,#c man y picks token,Core task involving manual dexterity and interaction with the instrument.,r001,Playing Instrument,silver,,,232.7793386,,a34576fe-35e7-4b5d-8661-200c4ed75f7a
Object Transfer,,,2,,,1129064,,#O Person A picks up the cards,"Action involves picking up objects (cards), a logistics step.",r001,Playing Instrument,silver,,,307.3202371486772,,a34576fe-35e7-4b5d-8661-200c4ed75f7a
Stationary,,,2,,,1129065,,#C C shuffles the cards,Shuffling cards is a manual task but is not typically associated with high body or hand acceleration that would fit the other categories.,r001,Playing Instrument,silver,,,315.7893971486772,,a34576fe-35e7-4b5d-8661-200c4ed75f7a
Locomotion,,,2,,,1129066,,#C C throws the dices,"[CtxFixed] The action of throwing the dices involves a movement that propels the dices from C's hand to the table, which is a form of locomotion.",r001,Playing Instrument,silver,,,401.7385671486772,,a34576fe-35e7-4b5d-8661-200c4ed75f7a
Essential Operation,,,2,,,1129067,,#C C Covers the paper with hand,Core task involving high hand activity.,r001,Playing Instrument,silver,,,559.1797722385093,,a34576fe-35e7-4b5d-8661-200c4ed75f7a
Object Transfer,,,2,,,1129068,,#O Y Picks #unsure,"Picking up an object, which involves logistics.",r001,Playing Instrument,silver,,,563.8754022385092,,a34576fe-35e7-4b5d-8661-200c4ed75f7a
Essential Operation,,,2,,,1129069,,#O Y Taps the game board with #unsure,Core task involving active hand movement.,r001,Playing Instrument,silver,,,567.0750322385093,,a34576fe-35e7-4b5d-8661-200c4ed75f7a
Stationary,,,2,,,1129070,,#C C Counts the boxes on the game board,"The action involves counting, which is a cognitive task with minimal body or hand motion.",r001,Playing Instrument,silver,,,579.1562122385092,,a34576fe-35e7-4b5d-8661-200c4ed75f7a
Locomotion,,,2,,,1129071,,#c c stand up,"Body moving through space, transitioning from seated to standing position.",r001,Desk Work,silver,,,151.8420286,,a6f336e0-4867-46b1-886d-dadcb2c8a33d
Stationary,,,2,,,1129072,,#c c lie down,The action of lying down indicates a stationary position with low energy.,r001,Desk Work,silver,,,267.1767186,,a6f336e0-4867-46b1-886d-dadcb2c8a33d
Locomotion,,,2,,,1129073,,#c c take a step,"Movement through space, involves high body acceleration.",r001,Desk Work,silver,,,398.09449860000007,,a6f336e0-4867-46b1-886d-dadcb2c8a33d
Stationary,,,2,,,1129074,,#c c move the hand,"Low body/hand motion, could be minor hand movement but not specified as a task or transfer.",r001,Desk Work,silver,,,418.0928986,,a6f336e0-4867-46b1-886d-dadcb2c8a33d
Stationary,,,2,,,1129075,,#c c put the hand down,"Low body/hand motion, likely idle or waiting.",r001,Desk Work,silver,,,515.9740286,,a6f336e0-4867-46b1-886d-dadcb2c8a33d
Locomotion,,,2,,,1129076,,#c c do press ups,Body moving through space (press ups involve physical movement).,r001,Desk Work,silver,,,546.4677686,,a6f336e0-4867-46b1-886d-dadcb2c8a33d
Stationary,,,2,,,1129077,,#c c bend the knees,"The action of bending the knees does not involve significant movement or acceleration, indicating a low-energy state.",r001,Desk Work,silver,,,603.5865982235744,,a6f336e0-4867-46b1-886d-dadcb2c8a33d
Stationary,,,2,,,1129078,,#c c unfold the hand,"Unfolding the hand is a low-energy, stationary action.",r001,Desk Work,silver,,,1177.5422516989584,,a6f336e0-4867-46b1-886d-dadcb2c8a33d
Object Transfer,,,2,,,1129079,,#c c drop the elbows on the floor,Refined via regex fallback,r001,Desk Work,silver,,,1307.5368416989584,,a6f336e0-4867-46b1-886d-dadcb2c8a33d
Stationary,,,2,,,1129080,,#c c put the hands down,"Low body/hand motion, likely indicating a pause or idle state.",r001,Desk Work,silver,,,1611.3063113158328,,a6f336e0-4867-46b1-886d-dadcb2c8a33d
Stationary,,,2,,,1129081,,#c c taps phone,"Low body/hand motion, minimal movement.",r001,Desk Work,silver,,,1731.9314604074543,,a6f336e0-4867-46b1-886d-dadcb2c8a33d
Object Transfer,,,2,,,1129082,,#C C removes a piece of chicken from the cooking pot,Logistics step involving picking up and removing an object.,r001,Cooking,silver,,,52.2643196,,a8486c50-4576-41e3-a9ad-ee809e40c648
Essential Operation,,,2,,,1129083,,#C C splits the pieces of chicken with a fork,Core task involving high hand activity.,r001,Cooking,silver,,,56.5231896,,a8486c50-4576-41e3-a9ad-ee809e40c648
Essential Operation,,,2,,,1129084,,#C C cuts the tomato with a fork,"Core task, high hand activity.",r001,Cooking,silver,,,644.4708909546634,,a8486c50-4576-41e3-a9ad-ee809e40c648
Object Transfer,,,2,,,1129085,,#C C puts down the fork on her right hand,Logistics step involving the placement of an object.,r001,Cooking,silver,,,737.2345009546634,,a8486c50-4576-41e3-a9ad-ee809e40c648
Essential Operation,,,2,,,1129086,,#C C fixes the blender jar with the top part,Core manual task involving precise hand movements.,r001,Cooking,silver,,,744.4082809546634,,a8486c50-4576-41e3-a9ad-ee809e40c648
Essential Operation,,,2,,,1129087,,#C C removes the top part of the blender,"Core task involving manual operation, likely with high hand activity.",r001,Cooking,silver,,,778.5126509546634,,a8486c50-4576-41e3-a9ad-ee809e40c648
Locomotion,,,2,,,1129088,,#C C moves the cooking pot on the stove,"Body moving through space to move an object, high body acceleration.",r001,Cooking,silver,,,948.9126609546634,,a8486c50-4576-41e3-a9ad-ee809e40c648
Object Transfer,,,2,,,1129089,,#C C puts the cooking pot on the stove,Logistics step involving picking up and placing an object.,r001,Cooking,silver,,,955.2635709546636,,a8486c50-4576-41e3-a9ad-ee809e40c648
Object Transfer,,,2,,,1129090,,#C C picks a salt shaker with her right hand,Logistics step involving picking up an object.,r001,Cooking,silver,,,957.4180909546634,,a8486c50-4576-41e3-a9ad-ee809e40c648
Object Transfer,,,2,,,1129091,,#C C adds some water in the bowl,"Logistics step, involves picking up and pouring water.",r001,Cooking,silver,,,117.9845996,,a869ed3c-901d-4328-99f0-9b446822a412
Object Transfer,,,2,,,1129092,,#C C picks a rag from the slab with his left hand.,Logistics action involving picking up an object.,r001,Cooking,silver,,,477.9220686458333,,a869ed3c-901d-4328-99f0-9b446822a412
Object Transfer,,,2,,,1129093,,#C C picks a glass cup from a utensil rack on the slab with his right hand.,"Logistics step, picking up an object.",r001,Cooking,silver,,,548.0590986458333,,a869ed3c-901d-4328-99f0-9b446822a412
Stationary,,,2,,,1129094,,#C C eats the noodles,"Low body/hand motion, eating involves minimal movement.",r001,Cooking,silver,,,795.3320819333334,,a869ed3c-901d-4328-99f0-9b446822a412
Search,,,2,,,1129095,,#C C Looks at herself on a mirror,"Head movement (visual search), hands mostly still.",r001,Cooking,silver,,,825.4629319333333,,a869ed3c-901d-4328-99f0-9b446822a412
Search,,,2,,,1129096,,#C C Looks at a bottle of water on a table,"Head movement (visual inspection), passive hands.",r001,Cooking,silver,,,841.8616119333333,,a869ed3c-901d-4328-99f0-9b446822a412
Stationary,,,2,,,1129097,,#C C Puts a spoon of noodles in her mouth,"Low body/hand motion, eating involves minimal movement.",r001,Cooking,silver,,,852.7327119333333,,a869ed3c-901d-4328-99f0-9b446822a412
Object Transfer,,,2,,,1129098,,#C C drops the glass of water on the table with his left hand.,"[CtxFixed] The action of dropping the glass of water onto the table is a deliberate placement, which fits the criteria for 'Object Transfer'.",r001,Cooking,silver,,,916.3709786458334,,a869ed3c-901d-4328-99f0-9b446822a412
Stationary,,,2,,,1129099,,#C C places his left hand on his chin.,"Low body/hand motion, indicative of a stationary position or idle state.",r001,Cooking,silver,,,925.2385186458332,,a869ed3c-901d-4328-99f0-9b446822a412
Stationary,,,2,,,1129100,,#C C eats the noodles with the spoon his right hand.,Eating involves minimal movement and is generally a stationary activity.,r001,Cooking,silver,,,939.9170786458334,,a869ed3c-901d-4328-99f0-9b446822a412
Object Transfer,,,2,,,1129101,,#C C hits the spoon on the bowl on the table with his right hand.,"[CtxFixed] The action of hitting the spoon on the bowl can be interpreted as a deliberate placement or interaction with the objects, which falls under the 'Object Transfer' category.",r001,Cooking,silver,,,987.0958686458334,,a869ed3c-901d-4328-99f0-9b446822a412
Object Transfer,,,2,,,1129102,,#C C picks noodles from the bowl on the table with the spoon in his right hand.,Logistics action of picking up an object with the hand.,r001,Cooking,silver,,,1045.0402486458331,,a869ed3c-901d-4328-99f0-9b446822a412
Locomotion,,,2,,,1129103,,#O A red car drives past.,"Body moving through space (walking), high body acceleration.",r001,Walking Outdoors,silver,,,220.6534,,a8983a14-da13-4e54-bc7a-b027b374c710
Stationary,,,2,,,1129104,,#C C operates the phone with his right hand.,"The action involves operating a phone, which typically involves minimal movement beyond hand gestures and does not involve significant locomotion or high body acceleration.",r001,Walking Outdoors,silver,,,236.11082,,a8983a14-da13-4e54-bc7a-b027b374c710
Locomotion,,,2,,,1129105,,#C C walks down the road.,"Body moving through space, high body acceleration.",r001,Walking Outdoors,silver,,,360.50919,,a8983a14-da13-4e54-bc7a-b027b374c710
Object Transfer,,,2,,,1129106,,#C C picks the phone from his pocket with his right hand.,"Logistics step, picking up an object with the hand.",r001,Walking Outdoors,silver,,,404.39464,,a8983a14-da13-4e54-bc7a-b027b374c710
Stationary,,,2,,,1129107,,#C C shakes his left hand.,"Shaking a hand is a low-energy action, typically not involving significant body movement.",r001,Walking Outdoors,silver,,,575.70703,,a8983a14-da13-4e54-bc7a-b027b374c710
Object Transfer,,,2,,,1129108,,#C C drops the bolt on the table . #unsure,Refined via regex fallback,r001,Mechanical Repair,silver,,,0.4353596,,aa3aa45a-ab0a-4f3e-9629-ed8e8e68b533
Object Transfer,,,2,,,1129109,,#C C drops the cutter on the table.,Refined via regex fallback,r001,Mechanical Repair,silver,,,17.1766596,,aa3aa45a-ab0a-4f3e-9629-ed8e8e68b533
Essential Operation,,,2,,,1129110,,#C C flicks the knob on the bicycle's rim with the screwdriver.,"[CtxFixed] The action involves using a screwdriver to manipulate the knob on the bicycle's rim, which is a functional interaction aimed at adjusting or fixing the bicycle. This is not a movement of the bicycle itself or a transfer of objects, but rather an operation essential to the maintenance or repair of the bicycle.",r001,Mechanical Repair,silver,,,27.8141396,,aa3aa45a-ab0a-4f3e-9629-ed8e8e68b533
Locomotion,,,2,,,1129111,,#C C turns the bicycle's rim to the other side.,"Body moving through space, likely involves turning or rotating the body.",r001,Mechanical Repair,silver,,,44.0056796,,aa3aa45a-ab0a-4f3e-9629-ed8e8e68b533
Essential Operation,,,2,,,1129112,,#C C looses the nut on the bicycle's rim with his left hand,Core manual task involving high hand activity.,r001,Mechanical Repair,silver,,,88.0806796,,aa3aa45a-ab0a-4f3e-9629-ed8e8e68b533
Object Transfer,,,2,,,1129113,,#C C drops the bicycle's rim on the table.,Refined via regex fallback,r001,Mechanical Repair,silver,,,148.0002896,,aa3aa45a-ab0a-4f3e-9629-ed8e8e68b533
Stationary,,,2,,,1129114,,#C C holds the bicycle's rim with his left hand.,"Low body/hand motion, holding the rim without movement.",r001,Mechanical Repair,silver,,,151.0349796,,aa3aa45a-ab0a-4f3e-9629-ed8e8e68b533
Object Transfer,,,2,,,1129115,,#C C pulls a magnet from a hole in the cabinet with his left hand.,"The action involves picking up an object from a specific location, which is a logistics step.",r001,Mechanical Repair,silver,,,154.0116096,,aa3aa45a-ab0a-4f3e-9629-ed8e8e68b533
Object Transfer,,,2,,,1129116,,#C C pulls out another magnet from another hole in the cabinet with his right hand.,"The action involves picking up an object (magnet) from a specific location (hole in the cabinet), which is a logistics step.",r001,Mechanical Repair,silver,,,155.7651496,,aa3aa45a-ab0a-4f3e-9629-ed8e8e68b533
Stationary,,,2,,,1129117,,#C C places his left hand on the bicycle's rim.,"The action involves placing a hand, indicating a pause or inspection, which is a low-energy activity.",r001,Mechanical Repair,silver,,,190.5423696,,aa3aa45a-ab0a-4f3e-9629-ed8e8e68b533
Object Transfer,,,2,,,1129118,,#C passes it to his right hand,Logistics step of passing an object.,r001,Mechanical Repair,silver,,,227.7668496,,aa3aa45a-ab0a-4f3e-9629-ed8e8e68b533
Object Transfer,,,2,,,1129119,,#C C inserts the rod into the hole in the bicycle's rim briefly.,Logistics step involving brief interaction with an object.,r001,Mechanical Repair,silver,,,236.7741796,,aa3aa45a-ab0a-4f3e-9629-ed8e8e68b533
Object Transfer,,,2,,,1129120,,#C C picks up the rod with his right hand.,Logistics step involving picking up an object.,r001,Mechanical Repair,silver,,,255.5080996,,aa3aa45a-ab0a-4f3e-9629-ed8e8e68b533
Object Transfer,,,2,,,1129121,,#C C inserts the rod into the bicycle's rim.,"The action involves inserting an object, which is a logistics step.",r001,Mechanical Repair,silver,,,256.0603696,,aa3aa45a-ab0a-4f3e-9629-ed8e8e68b533
Object Transfer,,,2,,,1129122,,#C C carries the bicycle's rim with both hands,Logistics step involving carrying an object.,r001,Mechanical Repair,silver,,,287.38102095466337,,aa3aa45a-ab0a-4f3e-9629-ed8e8e68b533
Essential Operation,,,2,,,1129123,,#C C turns the bench clamp handle with his right hand.,Core manual task involving high hand activity.,r001,Mechanical Repair,silver,,,289.6762709546634,,aa3aa45a-ab0a-4f3e-9629-ed8e8e68b533
Object Transfer,,,2,,,1129124,,#C C removes cartons from the drawer,Logistics step involving picking up and removing objects.,r001,Mechanical Repair,silver,,,9.0160486,,aa511570-9be0-42b7-a485-673478ae6f25
Object Transfer,,,2,,,1129125,,#C C removes books from the shelf,Logistics step involving picking up and moving objects.,r001,Mechanical Repair,silver,,,124.2456386,,aa511570-9be0-42b7-a485-673478ae6f25
Object Transfer,,,2,,,1129126,,#C C arranges cartons on the shelf,Logistics step involving moving objects to a location.,r001,Mechanical Repair,silver,,,246.8146786,,aa511570-9be0-42b7-a485-673478ae6f25
Object Transfer,,,2,,,1129127,,#C C puts the carton on the shelf,Logistics step involving moving an object to a location.,r001,Mechanical Repair,silver,,,398.50866915924007,,aa511570-9be0-42b7-a485-673478ae6f25
Object Transfer,,,2,,,1129128,,#C C moves the picture frame,Moving an object from one place to another.,r001,Mechanical Repair,silver,,,508.11688915924,,aa511570-9be0-42b7-a485-673478ae6f25
Locomotion,,,2,,,1129129,,#C C lifts a wall clock,"Body movement through space, likely involving significant body acceleration.",r001,Mechanical Repair,silver,,,558.2861040931641,,aa511570-9be0-42b7-a485-673478ae6f25
Object Transfer,,,2,,,1129130,,#C C flips some sheets with his left hand.,Logistics action involving the manipulation of sheets.,r001,Desk Work,silver,,,37.1151196,,aa57f76c-7a21-4bc3-a1b0-509eb727943b
Object Transfer,,,2,,,1129131,,#C C drops the blue pen on the desk.,"[CtxFixed] The action of dropping the blue pen onto the desk is a deliberate placement, which fits the criteria for 'Object Transfer'.",r001,Desk Work,silver,,,118.4599096,,aa57f76c-7a21-4bc3-a1b0-509eb727943b
Search,,,2,,,1129132,,#C C looks up at the monitor.,"Visual search or monitoring, head movement involved.",r001,Desk Work,silver,,,120.8673696,,aa57f76c-7a21-4bc3-a1b0-509eb727943b
Object Transfer,,,2,,,1129133,,#C C picks the black pen on the book.,"Logistics step, picking up an object.",r001,Desk Work,silver,,,133.1004396,,aa57f76c-7a21-4bc3-a1b0-509eb727943b
Object Transfer,,,2,,,1129134,,#C C picks the blue pen.,Logistics/Setup step involving picking up an object.,r001,Desk Work,silver,,,278.6417796,,aa57f76c-7a21-4bc3-a1b0-509eb727943b
Object Transfer,,,2,,,1129135,,#C C moves the blue pen.,Logistics step involving moving an object (pen).,r001,Desk Work,silver,,,297.2005009546634,,aa57f76c-7a21-4bc3-a1b0-509eb727943b
Object Transfer,,,2,,,1129136,,#C C drops the blue pen.,"[CtxFixed] The action of dropping the blue pen is a deliberate placement of the object onto a surface, which fits the criteria for 'Object Transfer'.",r001,Desk Work,silver,,,350.1562309546634,,aa57f76c-7a21-4bc3-a1b0-509eb727943b
