batch,video_uid,timestamp_sec,narration_text,scenario,action,reasoning
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1198.836285266667,#C C moves the chickpeas into the strainer,Cooking,Object Transfer,Logistics step involving the transfer of an object.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1201.5275052666666,#C C puts the strainer on the blender jug,Cooking,Object Transfer,Logistics step involving placing an object.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1203.2516952666665,#C C collects the chickpeas from the sink,Cooking,Object Transfer,Logistics/Setup step involving picking up and moving an object.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1207.9277152666666,#C C moves the faucet,Cooking,Essential Operation,"Core task involving manipulation of a faucet, high hand activity."
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1208.6696052666666,#C C opens the tap,Cooking,Object Transfer,Logistics step involving opening an object (tap).
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1209.7093752666667,#C C rinses the chickpeas,Cooking,Essential Operation,Core task involving hand movement and manipulation.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1214.7095152666666,#C C closes the tap,Cooking,Essential Operation,Core manual task involving hand movement to stop water flow.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1215.4428652666666,#C C takes the peel,Cooking,Essential Operation,Core task involving manual operation with hands.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1219.7768852666666,#C C drops the peel on the container lid,Cooking,Object Transfer,"[CtxFixed] The action of dropping the peel onto the container lid suggests a deliberate placement of the peel, which fits the definition of an Object Transfer."
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1220.2821452666667,#C C moves the container lid to the sink counter,Cooking,Object Transfer,Logistics step involving moving an object from one location to another.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1222.7035152666665,#C C removes the peel,Cooking,Essential Operation,Core task involving high hand activity.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1225.3021052666666,#C C drops the peel into the bowl,Cooking,Object Transfer,Refined via regex fallback
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1225.8538152666663,#C C picks the peel from the bowl,Cooking,Object Transfer,Logistics step involving picking up an object.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1226.4202352666666,#C C puts the peel on the container lid,Cooking,Object Transfer,Logistics step involving picking up and placing an object.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1227.011625266667,#C C moves the chickpea to the bowl,Cooking,Object Transfer,Logistics of moving an object from one place to another.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1229.2850152666667,#C C drops the peel on the container lid,Cooking,Object Transfer,"[CtxFixed] The action involves moving an object (the peel) to a specific location (the container lid), which is a deliberate placement."
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1230.0475852666666,#C C puts the chickpeas in the bowl,Cooking,Object Transfer,Logistics step involving picking up and placing an object.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1230.6583752666666,#C C takes a chickpea,Cooking,Object Transfer,Logistics step of picking up an object.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1231.3560352666666,#C C rubs the chickpea with fingers,Cooking,Essential Operation,Core manual task involving high hand activity.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1233.480105266667,#C C puts the chickpeas in the bowl,Cooking,Object Transfer,Logistics step of moving the chickpeas to the bowl.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1234.2604852666666,#C C moves the chickpeas from the hand to the bowl,Cooking,Object Transfer,Logistics step involving the transfer of an object.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1240.4903352666663,#C C drops the peel onto the container lid,Cooking,Object Transfer,"[CtxFixed] The action involves deliberately placing the peel onto the container lid, which fits the definition of a deliberate placement."
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1240.8442752666667,#C C moves the chickpea into the bowl,Cooking,Object Transfer,Logistics step involving moving an object.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1242.4228852666663,#C C moves the peels onto the container lid,Cooking,Object Transfer,Logistics step involving moving objects from one place to another.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1245.514775266667,#C C moves the chickpeas into the bowl,Cooking,Object Transfer,"Logistics step, moving an object from one location to another."
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1248.990365266667,#C C moves the bowl onto the sink counter,Cooking,Object Transfer,"Logistics step, moving an object from one location to another."
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1249.4336452666666,#C C moves the container lid into the sink,Cooking,Object Transfer,Logistics step involving moving an object.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1252.2718352666666,#C C picks peels from the chickpeas,Cooking,Object Transfer,Logistics step involving picking and removing objects.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1255.023425266667,#C C drops the peels onto the container lid,Cooking,Object Transfer,"[CtxFixed] The action of dropping the peels onto the container lid is a deliberate placement of an object, which fits the definition of 'Object Transfer'."
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1256.7740152666663,#C C picks a chickpea,Cooking,Object Transfer,Logistics step involving picking up an object.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1257.9446352666666,#C C removes the peel,Cooking,Essential Operation,"Core task, high hand activity."
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1260.536385266667,#C C puts the chickpea in the bowl,Cooking,Object Transfer,Logistics step involving picking up and placing an object.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1260.536385266667,#C C drops the peel onto the container lid,Cooking,Object Transfer,"[CtxFixed] The action involves deliberately placing the peel onto the container lid, which fits the definition of a deliberate placement."
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1261.0469652666666,#C C picks a chickpea,Cooking,Object Transfer,"Logistics step, picking up an object."
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1261.9421752666665,#C C removes the peel,Cooking,Essential Operation,Core task involving high hand activity.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1263.9008052666666,#C C drops the peel onto the container lid,Cooking,Object Transfer,"[CtxFixed] The action involves deliberately placing the peel onto the container lid, which fits the definition of an Object Transfer."
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1263.9008052666666,#C C puts the chickpea in the bowl,Cooking,Object Transfer,Logistics step involving picking up and placing the chickpea.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1264.6353852666666,#C C scoops the chickpeas with the right hand,Cooking,Object Transfer,Logistics step involving picking up and transferring an object.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1265.9628652666663,#C C rubs the chickpeas with the hands,Cooking,Essential Operation,Core task involving high hand activity.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1269.5287452666666,#C C picks peels from the chickpeas,Cooking,Object Transfer,"The action involves picking and peeling, which are logistics steps in the cooking process."
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1269.5287452666666,#O Man A moves the cup on the counter,Cooking,Object Transfer,Logistics step involving moving an object.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1272.4829752666667,#C C drops the peels onto the container lid,Cooking,Object Transfer,"[CtxFixed] The action involves deliberately placing the peels onto the container lid, which fits the definition of a deliberate placement."
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1273.8737952666663,#C C removes the peel,Cooking,Essential Operation,Core task involving high hand activity.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1276.5298752666663,#O Man A takes the teaspoon from the counter,Cooking,Object Transfer,Logistics/Setup step (taking an object).
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1276.8439252666667,#C C drops the peel onto the container lid,Cooking,Object Transfer,"[CtxFixed] The action involves deliberately placing the peel onto the container lid, which fits the definition of a deliberate placement."
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1277.6010652666666,#O Man A holds a blender,Cooking,Stationary,Holding an object without moving through space or performing a task.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1278.6169852666667,#C C squeezes the chickpeas,Cooking,Essential Operation,Core task involving fine hand movements.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1282.6712352666666,#C C moves the chickpeas into the bowl,Cooking,Object Transfer,"Logistics step, moving an object from one place to another."
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1283.7099752666666,#C C removes peels from the chickpeas,Cooking,Essential Operation,Core task involving fine manual dexterity with high hand acceleration.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1301.0486952666663,#C C drops the peels onto the container lid,Cooking,Object Transfer,"[CtxFixed] The action of dropping the peels onto the container lid indicates a deliberate placement of the object, which fits the definition of 'Object Transfer'."
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1305.758385266667,#C C pours the chickpeas into the bowl,Cooking,Object Transfer,Logistics step involving pouring an object into another.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1306.7163052666667,#C C puts the peel onto the container lid,Cooking,Object Transfer,Logistics/Setup step involving picking up and placing an object.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1308.0354552666663,#C C scoops the chickpeas with the right hand,Cooking,Object Transfer,"Logistics step, scooping an object."
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1309.2809352666666,#C C rubs the chickpeas with the hands,Cooking,Essential Operation,Core task involving high hand activity.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1311.8902452666666,#C C picks the peels,Cooking,Essential Operation,Core manual task involving high hand activity.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1317.917965266667,#C C puts the peels onto the container lid,Cooking,Object Transfer,Logistics step involving picking up and placing the peels.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1319.148425266667,#C C removes a peel from the chickpeas,Cooking,Essential Operation,Core task involving high hand activity.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1324.8985252666666,#O Man A moves the blender container on the counter,Cooking,Object Transfer,"Movement of an object on a surface, short bursts of hand acceleration."
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1326.2530052666666,#C C pours the chickpeas in the bowl,Cooking,Essential Operation,Core task involving high hand activity.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1326.6765252666669,#C C puts the peels onto the container lid,Cooking,Object Transfer,Logistics step involving picking up and placing down objects.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1328.8458752666666,#C C scoops the chickpeas with the right hand,Cooking,Object Transfer,Logistics step involving picking up or moving an object.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1328.7577752666666,#O Man A stirs the food with the spoon,Cooking,Essential Operation,Core manual task involving high hand activity.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1330.0506952666667,#C C rubs the chickpeas with the hands,Cooking,Essential Operation,Core task involving manual labor with hands.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1333.8549752666663,#C C removes peels from the chickpeas,Cooking,Essential Operation,Core task involving high hand activity.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1340.765315266667,#C C puts the peels onto the container lid,Cooking,Object Transfer,"Logistics step, moving the peels to the container lid."
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1341.2362052666665,#C C pours the chickpeas in the bowl,Cooking,Essential Operation,Core task involving hand movement for pouring.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1343.0400252666666,#C C removes the peel from the hand,Cooking,Essential Operation,Core task involving high hand activity.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1343.5401152666666,#C C puts the peel onto the container lid,Cooking,Object Transfer,Logistics step involving picking up and placing an object.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1344.4269152666666,#C C picks a chickpea,Cooking,Object Transfer,Logistics step involving picking up an object.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1345.1366052666665,#O Man A puts the spoon on the counter,Cooking,Object Transfer,Logistics step involving placing an object.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1345.1366052666665,#C C removes the peel,Cooking,Essential Operation,Core task involving high hand activity.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1346.7545452666666,#C C puts the chickpea into the bowl,Cooking,Object Transfer,Logistics step involving picking up and placing an object.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1347.006405266667,#C C puts the peel on the container lid,Cooking,Object Transfer,Logistics step involving picking up and placing an object.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1347.2781352666666,#C C picks a chickpea,Cooking,Object Transfer,"Logistics step, picking up a small object."
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1347.9484552666663,#C C removes the peel,Cooking,Essential Operation,"Core task, high hand activity."
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1348.6795152666666,#C C puts the chickpea into the bowl,Cooking,Object Transfer,Logistics step involving picking up and placing an object.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1348.9041452666663,#C C puts the peel on the container lid,Cooking,Object Transfer,Logistics step involving picking up and placing the peel.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1349.2949552666666,#C C picks a chickpea,Cooking,Object Transfer,Logistics action of picking an item.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1350.0779752666665,#C C removes the peel,Cooking,Essential Operation,Core task involving manual dexterity and high hand activity.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1351.0776852666663,#C C puts the chickpea into the bowl,Cooking,Object Transfer,"Logistics step, moving the chickpea from one location to the bowl."
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1351.2695052666666,#C C puts the peel on the container lid,Cooking,Object Transfer,"Logistics/Setup step, involves picking up and placing an object."
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1351.6921152666666,#C C picks a chickpea,Cooking,Object Transfer,Logistics step involving picking up an object.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1352.4797652666666,#C C removes the peel,Cooking,Essential Operation,Core task involving manual dexterity and fine motor skills.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1353.9883652666665,#C C puts the peel on the container lid,Cooking,Object Transfer,Logistics step involving picking up and placing the peel.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1354.4929652666667,#C C removes the peel from the thumb,Cooking,Essential Operation,Core manual task involving high hand activity.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1355.198225266667,#C C puts the chickpea into the bowl,Cooking,Object Transfer,Logistics step involving picking up and placing an object.
0,b1b01372-64c3-4a6a-93fc-a86409f518ab,1355.7715852666663,#C C picks a chickpea,Cooking,Object Transfer,Logistics step involving picking up a small object.
