video_uid,timestamp_sec,narration_text,scenario,action,reasoning,batch,round,status
a75999e6-8eb8-44fa-b562-4de92cd825e3,205.5674896,#C C operates the tablet,Desk Work,Essential Operation,"Core manual task involving interaction with a device, high hand activity.",3,r001,Gold
a75999e6-8eb8-44fa-b562-4de92cd825e3,563.4884086458334,#C C taps the screen with her thumb,Desk Work,Stationary,"Low body/hand motion, brief tap.",3,r002,Gold
a75999e6-8eb8-44fa-b562-4de92cd825e3,619.4595586458333,#C C reads on the iPad screen,Desk Work,Stationary,"Head movement (visual search), hands mostly still.",3,r001,Gold
a75999e6-8eb8-44fa-b562-4de92cd825e3,627.4780586458334,#C C taps the screen with her thumb,Desk Work,Task Operation,Core manual task involving high hand activity.,3,r002,Gold
a75999e6-8eb8-44fa-b562-4de92cd825e3,675.6982086458333,#C C touches the edge of the iPad with her left hand,Desk Work,Stationary,"Low body/hand motion, likely idle or precise adjustment.",3,r001,Gold
a75999e6-8eb8-44fa-b562-4de92cd825e3,1374.9157509546633,#C C reads a book on the table,Desk Work,Stationary,"Low body/hand motion, reading involves minimal physical activity.",3,r002,Gold
a75999e6-8eb8-44fa-b562-4de92cd825e3,1831.190460954663,#C C folds his legs on the sofa,Desk Work,Stationary,"Low body/hand motion, indicates a resting or sitting position.",3,r001,Gold
a75999e6-8eb8-44fa-b562-4de92cd825e3,1831.8897709546632,#C C reads a book on the tablet,Desk Work,Stationary,"Head movement (visual search), hands mostly still.",3,r001,Gold
a772f23c-3789-4e8b-8352-5495eea6e94d,28.168819600000003,#C C picks up the ruler on the flat wood with his right hand,Carpentry,Object Transfer,Logistics step involving picking up an object.,11,r002,Gold
a772f23c-3789-4e8b-8352-5495eea6e94d,41.2701196,#C C pushes part of the flat wood forward with the ruler,Carpentry,Object Transfer,"Movement of the body or object through space, likely involving pushing which can be categorized under locomotion due to the implied force and motion.",4,r001,Gold
a772f23c-3789-4e8b-8352-5495eea6e94d,76.26502959999999,#C C drops the parts of the flat wood on the industrial table saw.,Carpentry,Object Transfer,"[CtxFixed] The action of dropping the parts of the flat wood onto the industrial table saw indicates a deliberate placement of the object onto a surface, which aligns with the definition of 'Object Transfer'.",4,r001,Gold
a772f23c-3789-4e8b-8352-5495eea6e94d,86.1887996,#C C picks up the ruler on the industrial table saw with his left hand,Carpentry,Object Transfer,Logistics action of picking up an object.,4,r001,Gold
a772f23c-3789-4e8b-8352-5495eea6e94d,128.5712896,#C C tightens the knob on the piece of wood with the spanner. #unsure,Carpentry,Essential Operation,"Core task involving manual operation with tools, high hand activity.",4,r001,Gold
a772f23c-3789-4e8b-8352-5495eea6e94d,139.9798896,#C C pulls the slider of the industrial table saw with his left hand. #unsure,Carpentry,Essential Operation,Core task involving high hand activity.,4,r001,Gold
a772f23c-3789-4e8b-8352-5495eea6e94d,143.5177496,#C C hits the piece of wood with his right hand.#unsure,Carpentry,Task Operation,Core task involving high hand activity (hitting the wood).,11,r002,Gold
a772f23c-3789-4e8b-8352-5495eea6e94d,157.9733396,#C C shifts a part of the flat wood with his left hand.,Carpentry,Object Transfer,Movement involves picking up or moving an object.,4,r001,Gold
a772f23c-3789-4e8b-8352-5495eea6e94d,168.8039096,#C C drops the part of the flat wood on the industrial table saw.,Carpentry,Object Transfer,"[CtxFixed] The action of dropping the part of the flat wood onto the industrial table saw appears to be a deliberate placement, consistent with the previous actions of picking up and placing the wood.",4,r001,Gold
a772f23c-3789-4e8b-8352-5495eea6e94d,169.8033896,#C C pushes a part of the flat wood closer to another piece of wood on the industrial table saw,Carpentry,Object Transfer,Moving an object (wood piece) to a specific location.,11,r002,Gold
a772f23c-3789-4e8b-8352-5495eea6e94d,179.76535959999998,#C C pulls the other parts of the flat wood backwards with both hands.,Carpentry,Essential Operation,Core manual task involving high hand activity.,4,r001,Gold
a772f23c-3789-4e8b-8352-5495eea6e94d,180.5790296,#C C pushes the other parts of the flat wood closer to another piece of wood on the industrial table saw.,Carpentry,Object Transfer,Movement of objects to rearrange them on a surface.,11,r002,Gold
a772f23c-3789-4e8b-8352-5495eea6e94d,193.2743796,#C C pushes the other parts of the flat wood over the industrial table saw with both hands,Carpentry,Object Transfer,"Body moving through space to push objects, high body acceleration.",4,r001,Gold
a772f23c-3789-4e8b-8352-5495eea6e94d,220.8040196,#C C removes the piece of wood with his left hand.,Carpentry,Object Transfer,"Moving an object (piece of wood), short burst of hand activity.",4,r001,Gold
a772f23c-3789-4e8b-8352-5495eea6e94d,222.9685496,#C C places the part of the flat wood on the industrial table saw.,Carpentry,Object Transfer,"The action involves placing an object on a surface, which is a logistics step.",11,r002,Gold
a772f23c-3789-4e8b-8352-5495eea6e94d,223.7196896,#C C pushes the part of the flat wood closer to another piece of wood on the industrial table saw.,Carpentry,Task Operation,Core manual task involving high hand activity.,11,r002,Gold
a772f23c-3789-4e8b-8352-5495eea6e94d,232.4406496,#C C picks up pieces of wood with his right hand from the industrial table saw.,Carpentry,Object Transfer,"The action involves picking up objects, which is a logistics step.",11,r002,Gold
a772f23c-3789-4e8b-8352-5495eea6e94d,232.7697596,#C C drops pieces of wood with his right hand on the industrial table saw.,Carpentry,Object Transfer,"[CtxFixed] The action of dropping pieces of wood onto the industrial table saw is a deliberate placement, which fits the definition of 'Object Transfer'.",11,r002,Gold
a772f23c-3789-4e8b-8352-5495eea6e94d,248.0011396,#C C pulls the part of the flat wood backwards with both hands.,Carpentry,Essential Operation,Core task involving high hand activity.,4,r001,Gold
a772f23c-3789-4e8b-8352-5495eea6e94d,278.7346696,#C C picks up pieces of wood on the industrial table saw with his right hand.,Carpentry,Object Transfer,"The action involves picking up objects, which is a logistics task.",4,r001,Gold
a772f23c-3789-4e8b-8352-5495eea6e94d,286.9928896,#C C piles the pieces of wood on the industrial table saw with both hands,Carpentry,Object Transfer,Logistics step of moving objects with both hands.,4,r001,Gold
a772f23c-3789-4e8b-8352-5495eea6e94d,287.7070196,#C C piles the pieces of wood on the industrial table saw with his right hand.,Carpentry,Object Transfer,"Logistics action of placing items, involves short bursts of hand acceleration.",4,r001,Gold
a774ee38-7f06-4733-8b76-1fb07f95dcf4,103.07070341948588,#c switches on the washing machine.,Cleaning,Stationary,"Switching on the machine is a brief action, likely followed by idle waiting.",2,r002,Gold
a788c026-f465-4367-8d27-ef601fa157f6,4.7029086,#C is playing piano,Playing Instrument,Task Operation,Core manual task involving high hand activity.,4,r002,Gold
a788c026-f465-4367-8d27-ef601fa157f6,474.5851092852933,#C is looking at the key papers,Playing Instrument,Search,"Head movement (visual search), hands mostly still.",10,r001,Gold
a788c026-f465-4367-8d27-ef601fa157f6,1428.7186386687065,#C takes the notebook and closes,Playing Instrument,Object Transfer,Logistics action of picking up and closing the notebook.,10,r001,Gold
a7a4014b-f938-49ca-bd5f-f5bb88843ac4,2.08526,#C C places the plier on a screw on a brake shoe with both hands.,Mechanical Repair,Object Transfer,Logistics step of placing an object (pliers on a screw).,4,r002,Gold
a7a4014b-f938-49ca-bd5f-f5bb88843ac4,31.99655,#C C take a paper from the container with his left hand.,Mechanical Repair,Object Transfer,"Logistics/Setup step, picking up an object.",1,r001,Gold
a7a4014b-f938-49ca-bd5f-f5bb88843ac4,92.94756,#C C tightens the motorcycle wheel with screwdriver in his right hand.,Mechanical Repair,Essential Operation,Core manual task involving high hand activity.,1,r001,Gold
a7a4014b-f938-49ca-bd5f-f5bb88843ac4,111.07666,#C C picks the rag from the lift with his left hand.,Mechanical Repair,Object Transfer,"Logistics step, picking up an object.",1,r001,Gold
a8197601-7474-4cb0-8d08-e8a8febcecfc,21.43821,#C C walks on grass,Mechanical Repair,Locomotion,Body moving through space (walking).,1,r001,Gold
a8197601-7474-4cb0-8d08-e8a8febcecfc,30.33795,#O boy X walks into garage,Mechanical Repair,Locomotion,"Movement through space, indicative of walking.",1,r001,Gold
a8197601-7474-4cb0-8d08-e8a8febcecfc,64.66052,#O boy Y rides bike,Mechanical Repair,Locomotion,"Body moving through space (riding a bike), high body acceleration.",1,r001,Gold
a8197601-7474-4cb0-8d08-e8a8febcecfc,87.15803,#C C stops bike,Mechanical Repair,Essential Operation,"The action indicates a stop, which implies a stationary state with low energy.",1,r001,Gold
a8197601-7474-4cb0-8d08-e8a8febcecfc,704.89631,#C C stands on the road,Mechanical Repair,Locomotion,Body moving through space (standing up from a stationary position).,1,r001,Gold
a8486c50-4576-41e3-a9ad-ee809e40c648,52.2643196,#C C removes a piece of chicken from the cooking pot,Cooking,Object Transfer,Logistics step involving picking up and removing an object.,2,r001,Gold
a8486c50-4576-41e3-a9ad-ee809e40c648,53.9073296,#C C puts the piece of chicken on the plate,Cooking,Object Transfer,Logistics step involving the placement of an object.,5,r002,Gold
a8486c50-4576-41e3-a9ad-ee809e40c648,56.5231896,#C C splits the pieces of chicken with a fork,Cooking,Essential Operation,Core task involving high hand activity.,2,r001,Gold
a8486c50-4576-41e3-a9ad-ee809e40c648,141.4865796,#C C picks a piece of chicken with a fork,Cooking,Object Transfer,Logistics step involving picking up an object.,5,r002,Gold
a8486c50-4576-41e3-a9ad-ee809e40c648,600.6225509546634,#C C peels the tomato with a fork,Cooking,Task Operation,Core manual task involving high hand activity.,5,r002,Gold
a8486c50-4576-41e3-a9ad-ee809e40c648,644.4708909546634,#C C cuts the tomato with a fork,Cooking,Essential Operation,"Core task, high hand activity.",2,r001,Gold
a8486c50-4576-41e3-a9ad-ee809e40c648,737.2345009546634,#C C puts down the fork on her right hand,Cooking,Object Transfer,Logistics step involving the placement of an object.,2,r001,Gold
a8486c50-4576-41e3-a9ad-ee809e40c648,744.4082809546634,#C C fixes the blender jar with the top part,Cooking,Essential Operation,Core manual task involving precise hand movements.,2,r001,Gold
a8486c50-4576-41e3-a9ad-ee809e40c648,778.5126509546634,#C C removes the top part of the blender,Cooking,Essential Operation,"Core task involving manual operation, likely with high hand activity.",2,r001,Gold
a8486c50-4576-41e3-a9ad-ee809e40c648,948.9126609546634,#C C moves the cooking pot on the stove,Cooking,Locomotion,"Body moving through space to move an object, high body acceleration.",2,r001,Gold
a8486c50-4576-41e3-a9ad-ee809e40c648,955.2635709546636,#C C puts the cooking pot on the stove,Cooking,Object Transfer,Logistics step involving picking up and placing an object.,2,r001,Gold
a8486c50-4576-41e3-a9ad-ee809e40c648,957.4180909546634,#C C picks a salt shaker with her right hand,Cooking,Object Transfer,Logistics step involving picking up an object.,2,r001,Gold
a855cacc-0c0f-4ad3-9991-90cbd761637a,243.2343286,#C C opens the toilet door,Cleaning,Object Transfer,Logistics step involving opening a door.,1,r002,Gold
a855cacc-0c0f-4ad3-9991-90cbd761637a,248.8987686,#C C lifts a vacuum cleaner,Cleaning,Object Transfer,"Body moving through space, high body acceleration.",9,r001,Gold
a855cacc-0c0f-4ad3-9991-90cbd761637a,302.14965097481445,#C C cleans the toilet floor,Cleaning,Task Operation,"Core manual task involving cleaning, high hand activity.",1,r002,Gold
a855cacc-0c0f-4ad3-9991-90cbd761637a,306.5980609748144,#C C lifts the litter bin,Cleaning,Object Transfer,"Body moving through space to lift an object, involves high body acceleration.",9,r001,Gold
a855cacc-0c0f-4ad3-9991-90cbd761637a,555.4368976136719,#C C wipes the toilet seat,Cleaning,Task Operation,Core manual task involving high hand activity.,1,r002,Gold
a855cacc-0c0f-4ad3-9991-90cbd761637a,802.0479076136719,#C C wipes the tap,Cleaning,Task Operation,Core task involving high hand activity.,1,r002,Gold
a855cacc-0c0f-4ad3-9991-90cbd761637a,873.5118953125,#C C cleans door cabinet.,Cleaning,Essential Operation,Core task involving high hand activity.,9,r001,Gold
a855cacc-0c0f-4ad3-9991-90cbd761637a,973.4644453125,#C C drops gloves on the sink.,Cleaning,Object Transfer,Refined via regex fallback,9,r001,Gold
a855cacc-0c0f-4ad3-9991-90cbd761637a,1029.9799553125,#C C removes toys on the table.,Cleaning,Object Transfer,Logistics of picking up and moving objects.,9,r001,Gold
a855cacc-0c0f-4ad3-9991-90cbd761637a,1079.8371053125,#C C picks paper on the floor.,Cleaning,Object Transfer,Logistics step involving picking up an object.,1,r002,Gold
a855cacc-0c0f-4ad3-9991-90cbd761637a,1081.7022053125002,#C C picks box on the floor.,Cleaning,Object Transfer,Logistics step involving picking up an object.,9,r001,Gold
a855cacc-0c0f-4ad3-9991-90cbd761637a,1110.633923764388,#C C puts the book on the shelves,Cleaning,Object Transfer,Logistics of moving an object from one place to another.,1,r002,Gold
a869ed3c-901d-4328-99f0-9b446822a412,117.9845996,#C C adds some water in the bowl,Cooking,Object Transfer,"Logistics step, involves picking up and pouring water.",2,r001,Gold
a869ed3c-901d-4328-99f0-9b446822a412,477.9220686458333,#C C picks a rag from the slab with his left hand.,Cooking,Object Transfer,Logistics action involving picking up an object.,2,r001,Gold
a869ed3c-901d-4328-99f0-9b446822a412,548.0590986458333,#C C picks a glass cup from a utensil rack on the slab with his right hand.,Cooking,Object Transfer,"Logistics step, picking up an object.",2,r001,Gold
a869ed3c-901d-4328-99f0-9b446822a412,795.3320819333334,#C C eats the noodles,Cooking,Stationary,"Low body/hand motion, eating involves minimal movement.",2,r001,Gold
a869ed3c-901d-4328-99f0-9b446822a412,825.4629319333333,#C C Looks at herself on a mirror,Cooking,Search,"Head movement (visual search), hands mostly still.",2,r001,Gold
a869ed3c-901d-4328-99f0-9b446822a412,831.2118219333333,#C C Shakes a spoon of noodles,Cooking,Task Operation,Core task involving high hand activity.,3,r002,Gold
a869ed3c-901d-4328-99f0-9b446822a412,841.8616119333333,#C C Looks at a bottle of water on a table,Cooking,Search,"Head movement (visual inspection), passive hands.",2,r001,Gold
a869ed3c-901d-4328-99f0-9b446822a412,852.7327119333333,#C C Puts a spoon of noodles in her mouth,Cooking,Stationary,"Low body/hand motion, eating involves minimal movement.",2,r001,Gold
a869ed3c-901d-4328-99f0-9b446822a412,902.1620886458334,#C C stirs the noodles in the bowl on the table with the spoon in his right hand.,Cooking,Task Operation,Core task involving active hand movement.,3,r002,Gold
a869ed3c-901d-4328-99f0-9b446822a412,916.3709786458334,#C C drops the glass of water on the table with his left hand.,Cooking,Object Transfer,"[CtxFixed] The action of dropping the glass of water onto the table is a deliberate placement, which fits the criteria for 'Object Transfer'.",2,r001,Gold
a869ed3c-901d-4328-99f0-9b446822a412,924.3495786458334,#C C drops the spoon in the bowl on the table with his right hand.,Cooking,Object Transfer,Refined via regex fallback,3,r002,Gold
a869ed3c-901d-4328-99f0-9b446822a412,925.2385186458332,#C C places his left hand on his chin.,Cooking,Stationary,"Low body/hand motion, indicative of a stationary position or idle state.",2,r001,Gold
