"action","annotation_id","annotator","batch","corrected_action","created_at","id","lead_time","narration_text","reasoning","round","scenario","status_main","status_secondary","timestamp_sec","updated_at","video_uid"
"Search",1744,"5",4,"","2026-02-23T03:01:00.654659Z",1104527,725.467,"#C C looks at child A","Head movement (visual search), hands mostly still.","r001","Cooking","Gold","",1461.33973762133,"2026-02-23T03:01:00.654682Z","1635447d-f96f-4f1b-8e02-faaebcd8a6d2"
"Stationary",1826,"5",4,"","2026-02-23T03:09:09.910894Z",1104528,488.371,"#O child A talks to C","Low body/hand motion, likely involves speaking.","r001","Cooking","Gold","",1467.55233762133,"2026-02-23T03:09:09.910917Z","1635447d-f96f-4f1b-8e02-faaebcd8a6d2"
"Search",1827,"5",4,"","2026-02-23T03:09:13.457344Z",1104529,2.109,"#C C looks around","Head movement (visual search), hands mostly still.","r001","Cooking","Gold","",1475.51588762133,"2026-02-23T03:09:13.457358Z","1635447d-f96f-4f1b-8e02-faaebcd8a6d2"
"Stationary",1828,"5",4,"","2026-02-23T03:09:15.869814Z",1104530,0.905,"#C C talks to child A","Low body/hand motion, verbal interaction.","r001","Cooking","Gold","",1513.96860762133,"2026-02-23T03:09:15.869836Z","1635447d-f96f-4f1b-8e02-faaebcd8a6d2"
"Locomotion",1829,"5",4,"","2026-02-23T03:09:31.587164Z",1104531,13.924,"#C C walks","Body moving through space, high body acceleration.","r001","Cooking","Gold","",1522.02426762133,"2026-02-23T03:09:31.587179Z","1635447d-f96f-4f1b-8e02-faaebcd8a6d2"
"Search",1830,"5",4,"","2026-02-23T03:09:34.425903Z",1104532,0.843,"#C C looks around","Visual search or monitoring, likely involves head movement.","r001","Cooking","Gold","",1561.42880762133,"2026-02-23T03:09:34.425938Z","1635447d-f96f-4f1b-8e02-faaebcd8a6d2"
"Object Transfer",1831,"5",4,"","2026-02-23T03:09:36.503238Z",1104533,1.235,"#C C puts the cloth in the washing machine","Logistics step involving placing an object.","r001","Cooking","Gold","",1632.8419989546633,"2026-02-23T03:09:36.503261Z","1635447d-f96f-4f1b-8e02-faaebcd8a6d2"
"Object Transfer",1833,"5",4,"","2026-02-23T03:09:39.680751Z",1104534,0.764,"#C C puts laundry in a laundry basket","Logistics/Setup step, involves picking up and placing an object.","r001","Cooking","Gold","",1640.905110954663,"2026-02-23T03:09:39.680784Z","1635447d-f96f-4f1b-8e02-faaebcd8a6d2"
"Locomotion",1834,"5",4,"","2026-02-23T03:09:41.302303Z",1104535,0.818,"#C C moves around the kitchen","Movement through space, likely involves walking or moving around.","r001","Cooking","Gold","",1764.4639309546633,"2026-02-23T03:09:41.302327Z","1635447d-f96f-4f1b-8e02-faaebcd8a6d2"
"Object Transfer",1835,"5",4,"","2026-02-23T03:09:42.972071Z",1104536,0.834,"#C C picks dish washing soap","Logistics step involving picking up an item.","r001","Cooking","Gold","",1781.1151509546632,"2026-02-23T03:09:42.972104Z","1635447d-f96f-4f1b-8e02-faaebcd8a6d2"
"Object Transfer",1836,"5",4,"","2026-02-23T03:09:44.751378Z",1104537,0.816,"#C C picks dish washing soap","Logistics step involving picking up an object.","r001","Cooking","Gold","",1837.209800954664,"2026-02-23T03:09:44.751413Z","1635447d-f96f-4f1b-8e02-faaebcd8a6d2"
"Essential Operation",1837,"5",4,"","2026-02-23T03:09:47.135645Z",1104538,0.786,"#C C washes the baking tray","Core task involving high hand activity.","r001","Cooking","Gold","",1841.609430954664,"2026-02-23T03:09:47.135668Z","1635447d-f96f-4f1b-8e02-faaebcd8a6d2"
"Essential Operation",1850,"5",4,"","2026-02-23T03:10:27.332011Z",1104539,38.376,"#C C applies soap on the washing sponge","Core manual task, high hand activity.","r001","Cooking","Gold","",1880.4665609546632,"2026-02-23T03:10:27.332026Z","1635447d-f96f-4f1b-8e02-faaebcd8a6d2"
"Essential Operation",1851,"5",4,"","2026-02-23T03:10:29.327706Z",1104540,1.08,"#C C washes the baking tray","Core task involving manual washing, high hand activity.","r001","Cooking","Gold","",1899.780960954664,"2026-02-23T03:10:29.327719Z","1635447d-f96f-4f1b-8e02-faaebcd8a6d2"
"Locomotion",1853,"5",4,"","2026-02-23T03:10:31.307893Z",1104541,0.953,"#C C walks","Body moving through space, high body acceleration.","r001","Cooking","Gold","",1909.4694109546635,"2026-02-23T03:10:31.307925Z","1635447d-f96f-4f1b-8e02-faaebcd8a6d2"
"Locomotion",1855,"5",4,"","2026-02-23T03:10:32.810663Z",1104542,0.727,"#C C walks","Body moving through space, high body acceleration.","r001","Cooking","Gold","",1965.837990954664,"2026-02-23T03:10:32.810678Z","1635447d-f96f-4f1b-8e02-faaebcd8a6d2"
"Search",1859,"5",4,"","2026-02-23T03:10:53.800230Z",1104543,19.196,"#C C looks around","Head movement (visual search), hands mostly still.","r001","Cooking","Gold","",1990.620640954664,"2026-02-23T03:10:53.800244Z","1635447d-f96f-4f1b-8e02-faaebcd8a6d2"
"Stationary",1861,"5",4,"","2026-02-23T03:10:55.665142Z",1104544,0.915,"#O child A talks to man X","Low body/hand motion, verbal interaction.","r001","Cooking","Gold","",1996.3427509546632,"2026-02-23T03:10:55.665176Z","1635447d-f96f-4f1b-8e02-faaebcd8a6d2"
"Search",1862,"5",4,"","2026-02-23T03:10:57.225227Z",1104545,0.775,"#C C looks around","Head movement (visual search), hands mostly still.","r001","Cooking","Gold","",2037.173440954664,"2026-02-23T03:10:57.225251Z","1635447d-f96f-4f1b-8e02-faaebcd8a6d2"
"Stationary",1866,"5",4,"","2026-02-23T03:11:24.184272Z",1104546,25.984,"#CC scratches his face","Low body/hand motion, likely a minor, non-task related action.","r001","Cooking","Gold","",204.5219186,"2026-02-23T03:11:24.184286Z","16a1999e-f488-4da8-a367-a037a94ac79f"
"Stationary",2118,"5",4,"","2026-02-23T03:26:44.353578Z",1104547,5.039,"#O A man X holds the playing cards with his hands","The action describes holding the cards, which involves minimal motion.","r001","Playing Instrument","Gold","",30.3144,"2026-02-23T03:26:44.353608Z","1a89d7f1-fb77-4aef-a97a-d3d54756a9df"
"Stationary",2120,"5",4,"","2026-02-23T03:26:48.004359Z",1104548,1.076,"#O A man Y holds #unsure on the table","The action described indicates a holding or placing gesture that does not involve significant motion.","r001","Playing Instrument","Gold","",46.86343,"2026-02-23T03:26:48.004392Z","1a89d7f1-fb77-4aef-a97a-d3d54756a9df"
"Object Transfer",2121,"5",4,"","2026-02-23T03:26:50.235176Z",1104549,1.521,"#O A man M picks the plate on the table","The action involves picking up an object, which is a logistics step.","r001","Playing Instrument","Gold","",115.62006,"2026-02-23T03:26:50.235203Z","1a89d7f1-fb77-4aef-a97a-d3d54756a9df"
"Object Transfer",2122,"5",4,"","2026-02-23T03:26:52.210759Z",1104550,0.931,"#C C puts the tray on the table","Logistics/Setup step, putting an object on a surface.","r001","Playing Instrument","Gold","",497.62264,"2026-02-23T03:26:52.210783Z","1a89d7f1-fb77-4aef-a97a-d3d54756a9df"
"Object Transfer",2124,"5",4,"","2026-02-23T03:26:55.594786Z",1104551,1.609,"#O person E takes the cards from person D","Logistics of moving cards from one person to another.","r001","Playing Instrument","Gold","",585.5521566666666,"2026-02-23T03:26:55.594819Z","1a89d7f1-fb77-4aef-a97a-d3d54756a9df"
"Object Transfer",2126,"5",4,"","2026-02-23T03:26:58.074121Z",1104552,1.293,"#C C takes the card from the person D","Logistics/Setup step (transferring the card).","r001","Playing Instrument","Gold","",590.7740866666667,"2026-02-23T03:26:58.074140Z","1a89d7f1-fb77-4aef-a97a-d3d54756a9df"
"Stationary",3135,"5",4,"Essential Operation","2026-02-23T04:26:07.814238Z",1104553,4.631,"#O person F shuffles the card","The action of shuffling a card is not related to playing an instrument and does not involve significant body or hand motion that would fit into the other categories.","r001","Playing Instrument","Bad","",602.8868766666667,"2026-02-23T04:26:10.725361Z","1a89d7f1-fb77-4aef-a97a-d3d54756a9df"
"Object Transfer",3136,"5",4,"","2026-02-23T04:26:14.413403Z",1104554,2.65,"#O person E puts the card on the table","The action involves placing an object (card) on a surface (table).","r001","Playing Instrument","Gold","",632.2428366666667,"2026-02-23T04:26:14.413418Z","1a89d7f1-fb77-4aef-a97a-d3d54756a9df"
"Object Transfer",3137,"5",4,"","2026-02-23T04:26:18.393431Z",1104555,2.661,"#C C moves the card on the table","Movement of an object (card) from one location to another.","r001","Playing Instrument","Gold","",668.8441866666667,"2026-02-23T04:26:18.393457Z","1a89d7f1-fb77-4aef-a97a-d3d54756a9df"
"Object Transfer",3138,"5",4,"","2026-02-23T04:26:24.361501Z",1104556,2.344,"#O person B picks the phone","Logistics step involving picking up an object.","r001","Playing Instrument","Gold","",679.4141166666667,"2026-02-23T04:26:24.361515Z","1a89d7f1-fb77-4aef-a97a-d3d54756a9df"
"Stationary",3139,"5",4,"Essential Operation","2026-02-23T04:26:28.646996Z",1104557,3.268,"#O person G shuffles the cards","The action of shuffling cards does not involve significant body movement and can be considered as a stationary activity.","r001","Playing Instrument","Bad","",695.7193066666666,"2026-02-23T04:26:28.647010Z","1a89d7f1-fb77-4aef-a97a-d3d54756a9df"
"Stationary",3140,"5",4,"","2026-02-23T04:26:32.163296Z",1104558,2.704,"#O person E points to the table","The action describes a pointing gesture which involves minimal movement.","r001","Playing Instrument","Gold","",770.5686066666667,"2026-02-23T04:26:32.163311Z","1a89d7f1-fb77-4aef-a97a-d3d54756a9df"
"Essential Operation",3141,"5",4,"Stationary","2026-02-23T04:26:38.890790Z",1104559,5.849,"#C C moves the hand","Core task involving high hand activity.","r001","Playing Instrument","Bad","",773.1183366666667,"2026-02-23T04:26:38.890824Z","1a89d7f1-fb77-4aef-a97a-d3d54756a9df"
"Stationary",3142,"5",4,"","2026-02-23T04:26:45.214951Z",1104560,5.262,"#C C holds the card on the table","The action describes a static position with low body and hand motion.","r001","Playing Instrument","Gold","",777.6871166666667,"2026-02-23T04:26:45.214965Z","1a89d7f1-fb77-4aef-a97a-d3d54756a9df"
"Stationary",3143,"5",4,"","2026-02-23T04:26:48.835482Z",1104561,2.462,"#O person G moves the hand on the table","The action describes a hand movement on a table, which is likely a low-energy, stationary activity.","r001","Playing Instrument","Gold","",780.3512966666667,"2026-02-23T04:26:48.835496Z","1a89d7f1-fb77-4aef-a97a-d3d54756a9df"
"Stationary",3241,"5",4,"Object Transfer","2026-02-23T04:32:05.275293Z",1104562,6.313,"#O person D moves the #unsure on the table","Unclear action, likely low body/hand motion.","r001","Playing Instrument","Bad","",785.7363966666667,"2026-02-23T04:32:05.275327Z","1a89d7f1-fb77-4aef-a97a-d3d54756a9df"
"Stationary",3242,"5",4,"Essential Operation","2026-02-23T04:32:08.541811Z",1104563,2.515,"#C C shuffles the card","The action of shuffling cards is more about manipulating objects in a relatively stationary position rather than moving through space or engaging in high-energy activity.","r001","Playing Instrument","Bad","",830.1980166666667,"2026-02-23T04:32:08.541846Z","1a89d7f1-fb77-4aef-a97a-d3d54756a9df"
"Object Transfer",3243,"5",4,"","2026-02-23T04:32:11.995964Z",1104564,2.487,"#O person G puts the spectacle on the table","Logistics step, putting an object down.","r001","Playing Instrument","Gold","",858.6495766666667,"2026-02-23T04:32:11.995988Z","1a89d7f1-fb77-4aef-a97a-d3d54756a9df"
"Stationary",3245,"5",4,"Essential Operation","2026-02-23T04:32:16.630655Z",1104565,3.853,"#O person F shuffles the cards","Shuffling cards is a manual task, but the scenario mentions playing an instrument, which suggests the action is not the primary focus and likely involves minimal movement.","r001","Playing Instrument","Bad","",931.0767866666666,"2026-02-23T04:32:16.630669Z","1a89d7f1-fb77-4aef-a97a-d3d54756a9df"
"Object Transfer",3246,"5",4,"","2026-02-23T04:32:18.880926Z",1104566,1.397,"#O person F puts the card on the table","Logistics/Setup step involving placing an object.","r001","Playing Instrument","Gold","",1033.7955966666668,"2026-02-23T04:32:18.880960Z","1a89d7f1-fb77-4aef-a97a-d3d54756a9df"
"Stationary",3248,"5",4,"","2026-02-23T04:32:22.907754Z",1104567,3.247,"#O person G moves the hand on the table","Low body/hand motion, likely preparing or resting during a pause.","r001","Playing Instrument","Gold","",1044.5158966666668,"2026-02-23T04:32:22.907774Z","1a89d7f1-fb77-4aef-a97a-d3d54756a9df"
"Stationary",3250,"5",4,"","2026-02-23T04:32:27.603514Z",1104568,3.786,"#O person A points at the table","The action of pointing is a static gesture with minimal body movement.","r001","Playing Instrument","Gold","",1115.2040833333333,"2026-02-23T04:32:27.603548Z","1a89d7f1-fb77-4aef-a97a-d3d54756a9df"
"Stationary",3263,"5",4,"","2026-02-23T04:33:26.126234Z",1104569,2.806,"#O person B points at the table","Low body/hand motion, pointing is a minimal movement.","r001","Playing Instrument","Gold","",1116.6520933333334,"2026-02-23T04:33:26.126257Z","1a89d7f1-fb77-4aef-a97a-d3d54756a9df"
"Object Transfer",3265,"5",4,"","2026-02-23T04:33:33.533438Z",1104570,4.655,"#O person Z takes the crips on the dish","Logistics step involving picking up and placing an object.","r001","Playing Instrument","Gold","",1128.4386033333333,"2026-02-23T04:33:33.533455Z","1a89d7f1-fb77-4aef-a97a-d3d54756a9df"
"Stationary",3270,"5",4,"","2026-02-23T04:33:38.842133Z",1104571,4.487,"#O person D touches #unsure on the table","The action described does not involve any significant motion or activity.","r001","Playing Instrument","Gold","",1167.2498533333332,"2026-02-23T04:33:38.842159Z","1a89d7f1-fb77-4aef-a97a-d3d54756a9df"
"Stationary",3273,"5",4,"","2026-02-23T04:33:41.639117Z",1104572,1.64,"#O person A points at the card","The action involves a pointing gesture which is a low energy, stationary activity.","r001","Playing Instrument","Gold","",1174.0185333333334,"2026-02-23T04:33:41.639140Z","1a89d7f1-fb77-4aef-a97a-d3d54756a9df"
"Stationary",3275,"5",4,"","2026-02-23T04:33:43.633586Z",1104573,1.215,"#O person A moves the hand on the table","The action describes a hand movement on a table, which is likely a preparatory or idle gesture rather than an active playing of the instrument.","r001","Playing Instrument","Gold","",1186.3114533333332,"2026-02-23T04:33:43.633630Z","1a89d7f1-fb77-4aef-a97a-d3d54756a9df"
"Object Transfer",3277,"5",4,"","2026-02-23T04:33:48.145604Z",1104574,2.376,"#C C Picks the cards from the table","Logistics step involving picking up objects.","r001","Playing Instrument","Gold","",1588.1645733333337,"2026-02-23T04:33:48.145618Z","1a89d7f1-fb77-4aef-a97a-d3d54756a9df"
"Stationary",3279,"5",4,"Object Transfer","2026-02-23T04:33:50.284218Z",1104575,4.093,"#O person F moves the #unsure on the table","The action description is unclear, but it seems to involve a stationary activity such as setting up or preparing to play an instrument.","r001","Playing Instrument","Bad","",1655.58167,"2026-02-23T04:33:53.110868Z","1a89d7f1-fb77-4aef-a97a-d3d54756a9df"
"Object Transfer",3280,"5",4,"","2026-02-23T04:33:55.238555Z",1104576,1.406,"#C C moves the cards on the hand","Logistics of moving cards, short bursts of hand activity.","r001","Playing Instrument","Gold","",1687.07727,"2026-02-23T04:33:55.238569Z","1a89d7f1-fb77-4aef-a97a-d3d54756a9df"
"Stationary",3281,"5",4,"Essential Operation","2026-02-23T04:33:58.817549Z",1104577,2.759,"#O person F shuffles the cards","The action of shuffling cards is more related to a static activity where the focus is on manipulating objects rather than moving through space or performing a high-energy task.","r001","Playing Instrument","Bad","",1691.27837,"2026-02-23T04:33:58.817564Z","1a89d7f1-fb77-4aef-a97a-d3d54756a9df"
"Stationary",3284,"5",4,"","2026-02-23T04:34:01.836888Z",1104578,2.322,"#C C touches the cards","The action of touching cards is likely a brief, stationary interaction.","r001","Playing Instrument","Gold","",1711.61573,"2026-02-23T04:34:01.836914Z","1a89d7f1-fb77-4aef-a97a-d3d54756a9df"
"Stationary",3286,"5",4,"","2026-02-23T04:34:05.283893Z",1104579,2.036,"#C C puts the hand togather","Low body/hand motion, likely preparing to play.","r001","Playing Instrument","Gold","",1733.18108,"2026-02-23T04:34:05.283916Z","1a89d7f1-fb77-4aef-a97a-d3d54756a9df"
"Object Transfer",3288,"5",4,"","2026-02-23T04:34:10.463128Z",1104580,4.307,"#O person E takes the cards","Action involves picking up or transferring objects, short bursts of hand acceleration.","r001","Playing Instrument","Gold","",1735.98095,"2026-02-23T04:34:10.463153Z","1a89d7f1-fb77-4aef-a97a-d3d54756a9df"
"Essential Operation",3296,"5",4,"Stationary","2026-02-23T04:34:26.961981Z",1104581,14.748,"#O person D moves the hand on the card","Core manual task involving high hand activity.","r001","Playing Instrument","Bad","",1770.23571,"2026-02-23T04:34:26.962020Z","1a89d7f1-fb77-4aef-a97a-d3d54756a9df"
"Stationary",3297,"5",4,"","2026-02-23T04:34:30.206440Z",1104582,2.522,"#C C moves the hand on the table","Low body/hand motion, likely setting up or pausing.","r001","Playing Instrument","Gold","",1807.3601,"2026-02-23T04:34:30.206463Z","1a89d7f1-fb77-4aef-a97a-d3d54756a9df"
"Object Transfer",1869,"5",4,"","2026-02-23T03:11:28.404297Z",1104583,1.664,"#O person B takes the card on the table","Logistics/Setup step (taking an object).","r001","Playing Instrument","Gold","",1810.56996,"2026-02-23T03:11:28.404321Z","1a89d7f1-fb77-4aef-a97a-d3d54756a9df"
"Stationary",1877,"5",4,"Essential Operation","2026-02-23T03:11:47.814885Z",1104584,17.812,"#O person F shuffles the cards","Shuffling cards is a hand motion task, but it does not involve significant body movement and can be considered as a stationary action if the person is sitting or standing still.","r001","Playing Instrument","Bad","",1877.60105,"2026-02-23T03:11:47.814918Z","1a89d7f1-fb77-4aef-a97a-d3d54756a9df"
"Stationary",1878,"5",4,"","2026-02-23T03:11:52.498994Z",1104585,3.896,"#O person A moves the hand from the table","The action describes a hand movement that is likely minimal and does not involve any active playing of the instrument, suggesting a low-energy state.","r001","Playing Instrument","Gold","",2004.50114,"2026-02-23T03:11:52.499016Z","1a89d7f1-fb77-4aef-a97a-d3d54756a9df"
"Object Transfer",1879,"5",4,"","2026-02-23T03:11:56.162572Z",1104586,0.944,"#O person G moves the card on the table","The action involves moving an object (card), which is a logistics step.","r001","Playing Instrument","Gold","",2045.07408,"2026-02-23T03:11:56.162586Z","1a89d7f1-fb77-4aef-a97a-d3d54756a9df"
"Stationary",1880,"5",4,"","2026-02-23T03:11:58.120545Z",1104587,1.062,"#O person A points at the table","Pointing action is typically low in body and hand motion.","r001","Playing Instrument","Gold","",2047.61379,"2026-02-23T03:11:58.120559Z","1a89d7f1-fb77-4aef-a97a-d3d54756a9df"
"Object Transfer",1881,"5",4,"","2026-02-23T03:12:00.093756Z",1104588,0.973,"#O person D moves the cards on the table","The action involves moving objects (cards) from one place to another, which is a logistics step.","r001","Playing Instrument","Gold","",2067.08391,"2026-02-23T03:12:00.093770Z","1a89d7f1-fb77-4aef-a97a-d3d54756a9df"
