"action","annotation_id","annotator","batch","corrected_action","created_at","id","lead_time","narration_text","reasoning","round","scenario","status_main","status_secondary","timestamp_sec","updated_at","video_uid"
"Essential Operation",803,"4",3,"","2026-02-22T00:14:12.699639Z",1102196,3.418,"#C C hits the wrench with the hammer","[CtxFixed] The current action involves using the hammer to hit the wrench, which is a deliberate and purposeful action related to a task or operation, rather than an object transfer or mistake.","r001","Mechanical Repair","Gold","",278.65601,"2026-02-22T00:14:12.699664Z","3fc288bb-1082-4ec5-96a7-75bb61144b11"
"Essential Operation",804,"4",3,"","2026-02-22T00:14:15.685990Z",1102197,2.082,"#C C adjusts the wheel","Core manual task involving fine hand movements and adjustments.","r001","Mechanical Repair","Gold","",281.97178,"2026-02-22T00:14:15.686015Z","3fc288bb-1082-4ec5-96a7-75bb61144b11"
"Search",805,"4",3,"Essential Operation","2026-02-22T00:14:18.423739Z",1102198,6.284,"#C C checks the pressure gauge","Head movement (visual inspection), hands mostly still.","r001","Mechanical Repair","Bad","",285.95766,"2026-02-22T00:14:29.397256Z","3fc288bb-1082-4ec5-96a7-75bb61144b11"
"Essential Operation",806,"4",3,"","2026-02-22T00:14:32.157724Z",1102199,1.846,"#C C adjusts the metal","Core manual task involving fine hand movements.","r001","Mechanical Repair","Gold","",306.75688,"2026-02-22T00:14:32.157760Z","3fc288bb-1082-4ec5-96a7-75bb61144b11"
"Object Transfer",807,"4",3,"","2026-02-22T00:14:34.814069Z",1102200,1.959,"#C C drops the piece of paper on the metal","[CtxFixed] The action of dropping the piece of paper onto the metal surface appears to be a deliberate placement, which fits the 'Object Transfer' category.","r001","Mechanical Repair","Gold","",327.19849,"2026-02-22T00:14:34.814088Z","3fc288bb-1082-4ec5-96a7-75bb61144b11"
"Search",808,"4",3,"Essential Operation","2026-02-22T00:14:39.118519Z",1102201,3.508,"#C C examines the pressure gauge","Visual inspection and monitoring, likely involves head movement and minimal hand activity.","r001","Mechanical Repair","Bad","",410.80452,"2026-02-22T00:14:39.118535Z","3fc288bb-1082-4ec5-96a7-75bb61144b11"
"Object Transfer",809,"4",3,"","2026-02-22T00:14:43.174199Z",1102202,3.132,"#C C picks the pressure gauge part from the metal","Logistics step involving picking up an object.","r001","Mechanical Repair","Gold","",437.21609,"2026-02-22T00:14:43.174224Z","3fc288bb-1082-4ec5-96a7-75bb61144b11"
"Object Transfer",810,"4",3,"","2026-02-22T00:14:45.130660Z",1102203,0.977,"#C C picks up a plastic from the metal","Logistics step involving picking up an object.","r001","Mechanical Repair","Gold","",452.49244,"2026-02-22T00:14:45.130675Z","3fc288bb-1082-4ec5-96a7-75bb61144b11"
"Object Transfer",833,"4",3,"","2026-02-22T00:22:57.088960Z",1102204,8.723,"#C C carries the carton from the metal","Logistics step involving moving an object (carton).","r001","Mechanical Repair","Gold","",512.04269,"2026-02-22T00:22:57.088974Z","3fc288bb-1082-4ec5-96a7-75bb61144b11"
"Essential Operation",834,"4",3,"","2026-02-22T00:23:04.503191Z",1102205,6.254,"#C C hits the pressure gauge with the hammer","[CtxFixed] The action of hitting the pressure gauge with the hammer appears to be a deliberate and purposeful action, likely as part of a repair or testing process, rather than an error or correction.","r001","Mechanical Repair","Gold","",542.6324446666666,"2026-02-22T00:23:04.503225Z","3fc288bb-1082-4ec5-96a7-75bb61144b11"
"Locomotion",835,"4",3,"","2026-02-22T00:23:08.821135Z",1102206,3.181,"#C C walks on the road","Body moving through space, high body acceleration.","r001","Walking Outdoors","Gold","",0.0070286,"2026-02-22T00:23:08.821169Z","3fc60e72-91ad-4320-bd07-1cf753f4a5f1"
"Locomotion",836,"4",3,"","2026-02-22T00:23:11.003376Z",1102207,1.02,"#C C walks towards the car","Body moving through space (walking).","r001","Walking Outdoors","Gold","",7.0908986,"2026-02-22T00:23:11.003400Z","3fc60e72-91ad-4320-bd07-1cf753f4a5f1"
"Locomotion",837,"4",3,"","2026-02-22T00:23:13.111625Z",1102208,1.064,"#C C turns around","Turning around involves movement through space.","r001","Walking Outdoors","Gold","",10.8328286,"2026-02-22T00:23:13.111650Z","3fc60e72-91ad-4320-bd07-1cf753f4a5f1"
"Locomotion",838,"4",3,"","2026-02-22T00:23:15.116916Z",1102209,0.939,"#C C walks on the road","Body moving through space, high body acceleration.","r001","Walking Outdoors","Gold","",91.4289986,"2026-02-22T00:23:15.116939Z","3fc60e72-91ad-4320-bd07-1cf753f4a5f1"
"Locomotion",839,"4",3,"","2026-02-22T00:23:16.703063Z",1102210,0.911,"#C C turns around","Turning around involves body movement through space.","r001","Walking Outdoors","Gold","",226.9128286,"2026-02-22T00:23:16.703089Z","3fc60e72-91ad-4320-bd07-1cf753f4a5f1"
"Locomotion",840,"4",3,"","2026-02-22T00:23:18.491701Z",1102211,0.944,"#C C turns around","Body movement through space, specifically turning which involves body rotation.","r001","Walking Outdoors","Gold","",238.0809686,"2026-02-22T00:23:18.491728Z","3fc60e72-91ad-4320-bd07-1cf753f4a5f1"
"Locomotion",841,"4",3,"","2026-02-22T00:23:20.387103Z",1102212,0.98,"#C C walks on the unpaved pathway","Body moving through space, indicative of walking.","r001","Walking Outdoors","Gold","",239.0926986,"2026-02-22T00:23:20.387127Z","3fc60e72-91ad-4320-bd07-1cf753f4a5f1"
"Locomotion",842,"4",3,"","2026-02-22T00:23:22.158574Z",1102213,0.892,"#C C walks along the road","Body moving through space, indicative of walking which involves high body acceleration.","r001","Walking Outdoors","Gold","",464.6803586,"2026-02-22T00:23:22.158611Z","3fc60e72-91ad-4320-bd07-1cf753f4a5f1"
"Search",843,"4",3,"","2026-02-22T00:23:24.349773Z",1102214,1.36,"#C C looks around","Head movement (visual search), hands mostly still.","r001","Walking Outdoors","Gold","",485.8350286,"2026-02-22T00:23:24.349814Z","3fc60e72-91ad-4320-bd07-1cf753f4a5f1"
"Locomotion",844,"4",3,"","2026-02-22T00:23:26.560875Z",1102215,1.207,"#C C walks along the road","Body moving through space, involves walking.","r001","Walking Outdoors","Gold","",645.1557915043963,"2026-02-22T00:23:26.560901Z","3fc60e72-91ad-4320-bd07-1cf753f4a5f1"
"Search",845,"4",3,"","2026-02-22T00:23:28.628946Z",1102216,1.266,"#C C looks around","Head movement (visual search), hands mostly still.","r001","Walking Outdoors","Gold","",663.5302315043964,"2026-02-22T00:23:28.628969Z","3fc60e72-91ad-4320-bd07-1cf753f4a5f1"
"Locomotion",846,"4",3,"","2026-02-22T00:23:30.646902Z",1102217,1.232,"#O person B walks along the road","Body moving through space, indicative of walking.","r001","Walking Outdoors","Gold","",668.2866615043963,"2026-02-22T00:23:30.646918Z","3fc60e72-91ad-4320-bd07-1cf753f4a5f1"
"Locomotion",847,"4",3,"","2026-02-22T00:23:32.357363Z",1102218,0.995,"#C C walks in the field","Body moving through space, high body acceleration.","r001","Walking Outdoors","Gold","",1147.5109698207032,"2026-02-22T00:23:32.357377Z","3fc60e72-91ad-4320-bd07-1cf753f4a5f1"
"Stationary",848,"4",3,"","2026-02-22T00:23:35.174206Z",1102219,2.025,"#C C holds the phone","Holding a phone while walking does not necessarily involve high hand acceleration or irregular motion; it could be a stationary activity with minimal hand movement.","r001","Walking Outdoors","Gold","",1279.046139820703,"2026-02-22T00:23:35.174220Z","3fc60e72-91ad-4320-bd07-1cf753f4a5f1"
"Search",850,"4",3,"","2026-02-22T00:23:47.980537Z",1102220,2.145,"#C C looks around","Head movement (visual search), hands mostly still.","r001","Walking Outdoors","Gold","",1794.7217349378907,"2026-02-22T00:23:47.980561Z","3fc60e72-91ad-4320-bd07-1cf753f4a5f1"
"Locomotion",851,"4",3,"","2026-02-22T00:23:50.132343Z",1102221,1.119,"#C C walks around","Body moving through space, high body acceleration.","r001","Walking Outdoors","Gold","",1794.7217349378907,"2026-02-22T00:23:50.132367Z","3fc60e72-91ad-4320-bd07-1cf753f4a5f1"
"Stationary",852,"4",3,"","2026-02-22T00:23:53.127925Z",1102222,1.824,"#C C stops","Low body/hand motion, indicating a pause or stop.","r001","Walking Outdoors","Gold","",1920.820375035306,"2026-02-22T00:23:53.127938Z","3fc60e72-91ad-4320-bd07-1cf753f4a5f1"
"Search",854,"4",3,"","2026-02-22T00:23:55.041108Z",1102223,0.949,"#C C looks around","Head movement (visual search), hands mostly still.","r001","Walking Outdoors","Gold","",1920.820375035306,"2026-02-22T00:23:55.041125Z","3fc60e72-91ad-4320-bd07-1cf753f4a5f1"
"Stationary",858,"4",3,"Essential Operation","2026-02-22T00:24:10.904843Z",1102224,15.122,"#C C captures photo with the phone","Capturing a photo is a momentary action that involves minimal body movement.","r001","Walking Outdoors","Bad","",1928.556605035306,"2026-02-22T00:24:10.904868Z","3fc60e72-91ad-4320-bd07-1cf753f4a5f1"
"Locomotion",860,"4",3,"","2026-02-22T00:24:13.324116Z",1102225,1.077,"#C C walks on the road","Body moving through space, high body acceleration.","r001","Walking Outdoors","Gold","",2062.5660050353063,"2026-02-22T00:24:13.324154Z","3fc60e72-91ad-4320-bd07-1cf753f4a5f1"
"Stationary",861,"4",3,"Essential Operation","2026-02-22T00:24:18.615902Z",1102226,4.299,"#C C captures photo with the phone","Capturing a photo is a brief action that does not involve significant body or hand motion.","r001","Walking Outdoors","Bad","",2142.3952350353065,"2026-02-22T00:24:18.615916Z","3fc60e72-91ad-4320-bd07-1cf753f4a5f1"
"Locomotion",863,"4",3,"","2026-02-22T00:24:21.320396Z",1102227,1.212,"#C C walks around","Body moving through space, high body acceleration.","r001","Walking Outdoors","Gold","",2289.8183095863283,"2026-02-22T00:24:21.320429Z","3fc60e72-91ad-4320-bd07-1cf753f4a5f1"
"Search",864,"4",3,"","2026-02-22T00:24:23.148378Z",1102228,0.962,"#C C looks around","Head movement (visual search), hands mostly still.","r001","Walking Outdoors","Gold","",2430.4409495863283,"2026-02-22T00:24:23.148403Z","3fc60e72-91ad-4320-bd07-1cf753f4a5f1"
"Locomotion",867,"4",3,"Essential Operation","2026-02-22T00:24:29.199753Z",1102229,5.251,"#O man Z stretches the carpet on the floor","Body movement through space (stretching the carpet on the floor).","r001","Carpentry","Bad","",9.01962,"2026-02-22T00:24:29.199770Z","40eeac41-9ec3-4960-b0b3-77074a6ad5b3"
"Locomotion",871,"4",3,"Essential Operation","2026-02-22T00:24:43.097940Z",1102230,12.739,"#C C lifts the roller brush","Body moving through space to lift the roller brush, indicating a change in position.","r001","Carpentry","Bad","",91.44803,"2026-02-22T00:24:43.097976Z","40eeac41-9ec3-4960-b0b3-77074a6ad5b3"
"Essential Operation",872,"4",3,"","2026-02-22T00:24:46.271871Z",1102231,2.053,"#C C lifts the paint brush","Core manual task involving high hand activity.","r001","Carpentry","Gold","",131.68699,"2026-02-22T00:24:46.271900Z","40eeac41-9ec3-4960-b0b3-77074a6ad5b3"
"Search",873,"4",3,"","2026-02-22T00:24:49.776051Z",1102232,16.67,"#C C looks at the wall","Head movement (visual inspection), hands mostly still.","r001","Carpentry","","Skip",214.88196,"2026-02-22T00:25:13.601631Z","40eeac41-9ec3-4960-b0b3-77074a6ad5b3"
"Search",874,"4",3,"","2026-02-22T00:26:45.542572Z",1102233,24.483,"#C C looks at the wall","Head movement (visual inspection), hands mostly still.","r001","Carpentry","Gold","",216.7895,"2026-02-22T00:26:45.542586Z","40eeac41-9ec3-4960-b0b3-77074a6ad5b3"
"Locomotion",875,"4",3,"","2026-02-22T00:26:47.758323Z",1102234,1.413,"#C C walks around","Body moving through space, indicative of walking.","r001","Carpentry","Gold","",220.00561,"2026-02-22T00:26:47.758369Z","40eeac41-9ec3-4960-b0b3-77074a6ad5b3"
"Essential Operation",876,"4",3,"","2026-02-22T00:26:49.798580Z",1102235,1.256,"#C C moves the roller brush","Core task involving high hand activity.","r001","Carpentry","Gold","",224.42546,"2026-02-22T00:26:49.798594Z","40eeac41-9ec3-4960-b0b3-77074a6ad5b3"
"Essential Operation",877,"4",3,"","2026-02-22T00:26:51.686893Z",1102236,0.829,"#C C dips the paint brush on the bucket with paint","Core task involving high hand activity.","r001","Carpentry","Gold","",225.91211,"2026-02-22T00:26:51.686917Z","40eeac41-9ec3-4960-b0b3-77074a6ad5b3"
"Essential Operation",878,"4",3,"","2026-02-22T00:26:53.207020Z",1102237,0.776,"#C C paints the wood with a paint brush","Core task involving manual activity with the hand.","r001","Carpentry","Gold","",228.44651,"2026-02-22T00:26:53.207034Z","40eeac41-9ec3-4960-b0b3-77074a6ad5b3"
"Essential Operation",879,"4",3,"","2026-02-22T00:26:54.661883Z",1102238,0.753,"#C C moves the paint brush","Core task involving high hand activity.","r001","Carpentry","Gold","",263.13868,"2026-02-22T00:26:54.661927Z","40eeac41-9ec3-4960-b0b3-77074a6ad5b3"
"Essential Operation",880,"4",3,"","2026-02-22T00:26:55.900295Z",1102239,0.65,"#C C moves the paint brush","Core task involving repetitive hand movement with a tool.","r001","Carpentry","Gold","",274.9293,"2026-02-22T00:26:55.900309Z","40eeac41-9ec3-4960-b0b3-77074a6ad5b3"
"Search",881,"4",3,"","2026-02-22T00:26:58.526505Z",1102240,1.946,"# C C looks around","Indicates visual search or monitoring.","r001","Carpentry","Gold","",296.68656,"2026-02-22T00:26:58.526529Z","40eeac41-9ec3-4960-b0b3-77074a6ad5b3"
"Essential Operation",882,"4",3,"","2026-02-22T00:27:02.199761Z",1102241,1.091,"#C C paints the wood with a paint brush","Core task involving repetitive hand movements.","r001","Carpentry","Gold","",305.77673,"2026-02-22T00:27:02.199785Z","40eeac41-9ec3-4960-b0b3-77074a6ad5b3"
"Search",883,"4",3,"","2026-02-22T00:27:03.791957Z",1102242,0.753,"#C C looks around","Head movement (visual search), hands mostly still.","r001","Carpentry","Gold","",311.77554,"2026-02-22T00:27:03.791979Z","40eeac41-9ec3-4960-b0b3-77074a6ad5b3"
"Essential Operation",884,"4",3,"","2026-02-22T00:27:05.278695Z",1102243,0.7,"#C C dips the paint brush on the bucket of pain","Core task involving high hand activity.","r001","Carpentry","Gold","",339.41222,"2026-02-22T00:27:05.278720Z","40eeac41-9ec3-4960-b0b3-77074a6ad5b3"
"Essential Operation",885,"4",3,"","2026-02-22T00:27:08.759424Z",1102244,5.121,"#C C moves the paint brush","Core task involving high hand activity with a tool.","r001","Carpentry","Gold","",386.98457,"2026-02-22T00:27:12.020533Z","40eeac41-9ec3-4960-b0b3-77074a6ad5b3"
"Essential Operation",886,"4",3,"","2026-02-22T00:27:16.287523Z",1102245,3.317,"#C C paints the wall with a paint brush","Core manual task involving high hand activity.","r001","Carpentry","Gold","",389.21221,"2026-02-22T00:27:16.287548Z","40eeac41-9ec3-4960-b0b3-77074a6ad5b3"
"Essential Operation",887,"4",3,"","2026-02-22T00:27:17.842352Z",1102246,0.854,"#C C moves the paint brush","Core task involving manual activity with the hand.","r001","Carpentry","Gold","",420.80596,"2026-02-22T00:27:17.842370Z","40eeac41-9ec3-4960-b0b3-77074a6ad5b3"
"Stationary",888,"4",3,"","2026-02-22T00:27:21.004853Z",1102247,2.036,"#C C moves the left hand","Low body/hand motion, implies a pause or preparation.","r001","Carpentry","Gold","",426.54727,"2026-02-22T00:27:21.004867Z","40eeac41-9ec3-4960-b0b3-77074a6ad5b3"
"Essential Operation",889,"4",3,"","2026-02-22T00:27:22.703038Z",1102248,0.78,"#C C dips the paint brush on the bucket of paint","Core task involving high hand activity.","r001","Carpentry","Gold","",437.81421,"2026-02-22T00:27:22.703063Z","40eeac41-9ec3-4960-b0b3-77074a6ad5b3"
"Essential Operation",890,"4",3,"","2026-02-22T00:27:24.792180Z",1102249,1.161,"#C C paints the wall with a roller brush","Core task involving high hand activity.","r001","Carpentry","Gold","",517.51359,"2026-02-22T00:27:24.792214Z","40eeac41-9ec3-4960-b0b3-77074a6ad5b3"
"Essential Operation",891,"4",3,"","2026-02-22T00:27:26.536802Z",1102250,0.692,"#C C paints the wall with a roller brush","Core manual task, high hand activity.","r001","Carpentry","Gold","",536.9494146666667,"2026-02-22T00:27:26.536827Z","40eeac41-9ec3-4960-b0b3-77074a6ad5b3"
"Essential Operation",892,"4",3,"","2026-02-22T00:27:28.414108Z",1102251,0.576,"#C C moves the roller brush","Core task involving manual application, high hand activity.","r001","Carpentry","Gold","",548.4577546666667,"2026-02-22T00:27:28.414141Z","40eeac41-9ec3-4960-b0b3-77074a6ad5b3"
"Essential Operation",893,"4",3,"","2026-02-22T00:27:29.917054Z",1102252,0.632,"#C C paints the wall","Core manual task involving high hand activity.","r001","Carpentry","Gold","",560.1637066666667,"2026-02-22T00:27:29.917078Z","40eeac41-9ec3-4960-b0b3-77074a6ad5b3"
"Object Transfer",894,"4",3,"","2026-02-22T00:27:32.626000Z",1102253,1.714,"#C C takes the paint","Logistics/Setup step.","r001","Carpentry","Gold","",572.4352166666666,"2026-02-22T00:27:32.626025Z","40eeac41-9ec3-4960-b0b3-77074a6ad5b3"
"Locomotion",895,"4",3,"Object Transfer","2026-02-22T00:27:47.753042Z",1102254,14.317,"#C C carries the ladder","Body moving through space with the ladder.","r001","Carpentry","Bad","",604.8459566666667,"2026-02-22T00:27:47.753077Z","40eeac41-9ec3-4960-b0b3-77074a6ad5b3"
"Essential Operation",896,"4",3,"","2026-02-22T00:27:51.501767Z",1102255,2.683,"#C C paints the wall","Core task involving manual activity with the hand.","r001","Carpentry","Gold","",634.9127366666667,"2026-02-22T00:27:51.501781Z","40eeac41-9ec3-4960-b0b3-77074a6ad5b3"
"Object Transfer",897,"4",3,"","2026-02-22T00:27:54.508656Z",1102256,7.996,"#C C takes the paint","Logistics step, picking up an object.","r001","Carpentry","Gold","",751.3862366666667,"2026-02-22T00:28:01.113167Z","40eeac41-9ec3-4960-b0b3-77074a6ad5b3"
"Essential Operation",898,"4",3,"","2026-02-22T00:28:05.681824Z",1102257,3.501,"#C C scrubs the board","Core manual task involving high hand activity.","r001","Carpentry","Gold","",781.4056866666667,"2026-02-22T00:28:05.681839Z","40eeac41-9ec3-4960-b0b3-77074a6ad5b3"
