video_uid,timestamp_sec,narration_text,scenario,action,reasoning,batch,round,normalized_narration_stage2,dataset_rows_covered_if_validated,high_priority_review,high_priority_reason,watchlist_hit,historical_bad_count,historical_checked_count,historical_bad_rate,Status,inner_id,secondary_action
5613f20a-991f-43c1-9a7d-87632ef6795c,738.2183621677084,#C C places bottles in the dust bin,Cleaning,Object Transfer,"Logistics step, placing objects in a bin.",7,r002,places bottles in dust bin,7,no,,no,0,0,0.0,Gold,,
6269fa52-58af-46d3-9a4b-7aca66c3b622,76.3474186,#C C drops the screwdriver on a platform.,Mechanical Repair,Object Transfer,"[CtxFixed] The action of dropping the screwdriver onto a platform can be interpreted as a deliberate placement, which fits the 'Object Transfer' category.",7,r002,drops screwdriver on platform,4,no,,no,0,0,0.0,Gold,,
6442d14c-c02a-4b90-bd52-8b3c187b851b,45.994279600000006,#C C adjusts sandpaper in hands,Mechanical Repair,Task Operation,Core manual task involving high hand activity.,7,r002,adjusts sandpaper in hands,6,yes,watchlist_verb,yes,0,0,0.0,Gold,,
6442d14c-c02a-4b90-bd52-8b3c187b851b,129.2803896,#C C feels wood with hands,Mechanical Repair,Stationary,"Low body/hand motion, focused touch.",7,r002,feels wood with hands,9,no,,no,0,1,0.0,Gold,,
6442d14c-c02a-4b90-bd52-8b3c187b851b,323.5736209546634,#C C adjusts leaves near wood,Mechanical Repair,Task Operation,"Adjusting involves fine manual tasks, high hand activity.",7,r002,adjusts leaves near wood,3,yes,watchlist_verb,yes,0,0,0.0,Gold,,
6442d14c-c02a-4b90-bd52-8b3c187b851b,827.0462152666666,#C C smoothens the porch with the sandpaper in her left hand.,Mechanical Repair,Task Operation,Core task involving high hand activity.,7,r002,smoothens porch with sandpaper in her left hand,4,no,,no,0,0,0.0,Gold,,
6442d14c-c02a-4b90-bd52-8b3c187b851b,1103.8506519333332,#C C holds the front porch with her right hand.,Mechanical Repair,Stationary,Holding an object in place indicates low body and hand motion.,7,r002,holds front porch with her right hand,6,yes,watchlist_verb,yes,0,0,0.0,Gold,,
6442d14c-c02a-4b90-bd52-8b3c187b851b,1104.3487319333333,#C C smoothens the front porch with the sandpaper in her left hand.,Mechanical Repair,Task Operation,Core task involving high hand activity.,7,r002,smoothens front porch with sandpaper in her left hand,6,no,,no,0,0,0.0,Gold,,
6442d14c-c02a-4b90-bd52-8b3c187b851b,1111.9692819333331,#C C smoothens the front porch with the sandpaper in both hands.,Mechanical Repair,Task Operation,Core manual task involving high hand activity.,7,r002,smoothens front porch with sandpaper in both hands,5,no,,no,0,0,0.0,Gold,,
6442d14c-c02a-4b90-bd52-8b3c187b851b,1363.4986819333333,#C C smoothens the front porch with the sandpaper in her hands.,Mechanical Repair,Task Operation,Core manual task involving high hand activity.,7,r002,smoothens front porch with sandpaper in her hands,4,no,,no,0,0,0.0,Gold,,
66600529-b776-4b03-9e58-53d4950bbf0b,5.7079286,#C C picks waste from the bag,Cleaning,Object Transfer,Logistics step involving picking up an object.,7,r002,picks waste from bag,5,no,,no,0,0,0.0,Gold,,
66600529-b776-4b03-9e58-53d4950bbf0b,6.2072286,#C C puts waste on the waste container,Cleaning,Object Transfer,Logistics step involving moving an object to a container.,7,r002,puts waste on waste container,6,no,,no,0,0,0.0,Gold,,
66600529-b776-4b03-9e58-53d4950bbf0b,37.5778586,#C C throws waste on the waste container,Cleaning,Locomotion,"Movement of the body to throw waste, involving high body acceleration.",7,r002,throws waste on waste container,12,no,,no,1,1,1.0,Gold,,
66600529-b776-4b03-9e58-53d4950bbf0b,43.1391886,#C C sorts waste from the bag,Cleaning,Object Transfer,Logistics of sorting items from a bag.,7,r002,sorts waste from bag,4,no,,no,0,0,0.0,Gold,,
66600529-b776-4b03-9e58-53d4950bbf0b,96.3355686,#C C places bottle down,Cleaning,Object Transfer,Logistics step of putting down an object.,7,r002,places bottle down,12,no,,no,0,0,0.0,Gold,,
686b4d50-3820-4157-bcf4-80d6feaebc7e,12.2047786,#C C holds a resistance bands with both hands.,Desk Work,Stationary,"Low body/hand motion, holding position.",7,r002,holds resistance bands with both hands,11,yes,watchlist_verb,yes,0,0,0.0,Gold,,
686b4d50-3820-4157-bcf4-80d6feaebc7e,33.247218600000004,#C C pulls the resistance band with his right hand.,Desk Work,Task Operation,Core manual task involving high hand activity.,7,r002,pulls resistance band with his right hand,141,no,,no,0,0,0.0,Gold,,
686b4d50-3820-4157-bcf4-80d6feaebc7e,70.10088859999999,#C C passes the resistance band from his right hand to his left hand.,Desk Work,Object Transfer,Logistics of moving the resistance band between hands.,7,r002,passes resistance band from his right hand to his left hand,5,no,,no,0,0,0.0,Gold,,
686b4d50-3820-4157-bcf4-80d6feaebc7e,80.0262786,#C C pulls the resistance band with his left hand.,Desk Work,Task Operation,Core manual task involving high hand activity.,7,r002,pulls resistance band with his left hand,120,no,,no,0,0,0.0,Gold,,
686b4d50-3820-4157-bcf4-80d6feaebc7e,135.0139986,#C C clamps both hands together.,Desk Work,Stationary,"Low body/hand motion, likely holding a stationary position.",7,r002,clamps both hands together,3,no,,no,0,0,0.0,Gold,,
686b4d50-3820-4157-bcf4-80d6feaebc7e,143.1372786,#C C passes the resistance band from his left hand to his right hand.,Desk Work,Object Transfer,"The action involves transferring an object between hands, which is a logistics step.",7,r002,passes resistance band from his left hand to his right hand,5,no,,no,0,0,0.0,Gold,,
686b4d50-3820-4157-bcf4-80d6feaebc7e,328.4255486,#C C pulls the resistance band with both hands.,Desk Work,Task Operation,Core task involving high hand activity.,7,r002,pulls resistance band with both hands,47,no,,no,0,0,0.0,Gold,,
686b4d50-3820-4157-bcf4-80d6feaebc7e,546.4127086,#C C places his right hand on his chest.,Desk Work,Stationary,"Low body/hand motion, likely a pause or moment of reflection.",7,r002,places his right hand on his chest,3,no,,no,0,0,0.0,Gold,,
686b4d50-3820-4157-bcf4-80d6feaebc7e,919.7881986,#C C drops the resistance bands with both hands.,Desk Work,Object Transfer,"[CtxFixed] The action of dropping the resistance bands with both hands is a deliberate placement onto a surface, which fits the criteria for 'Object Transfer'.",7,r002,drops resistance bands with both hands,3,no,,no,0,0,0.0,Gold,,
686b4d50-3820-4157-bcf4-80d6feaebc7e,934.6646886,#C C picks the resistance band with both hands.,Desk Work,Object Transfer,Logistics step involving picking up an object.,7,r002,picks resistance band with both hands,3,no,,no,0,0,0.0,Gold,,
6b6825dc-7094-4bdb-aca8-c02305910ce6,8.7726686,#O man X waves stuffed animal at puppy,Playing Instrument,Stationary,"The action described involves waving a stuffed animal, which is likely to be a low-energy, stationary motion without significant body or hand acceleration.",7,r002,man x waves stuffed animal at puppy,6,no,,no,0,0,0.0,Gold,,
6b6825dc-7094-4bdb-aca8-c02305910ce6,14.8986686,#C C waves stuffed animal at puppy,Playing Instrument,Stationary,"The action described involves waving a stuffed animal at a puppy, which likely involves minimal body movement and is more about the interaction than physical motion.",7,r002,waves stuffed animal at puppy,8,no,,no,0,0,0.0,Gold,,
6b6825dc-7094-4bdb-aca8-c02305910ce6,35.6060386,#C C gazes at puppy,Playing Instrument,Stationary,"Low body/hand motion, likely involves visual observation only.",7,r002,gazes at puppy,5,no,,no,0,0,0.0,Gold,,
6b6825dc-7094-4bdb-aca8-c02305910ce6,111.2142086,#O man X pulls stuffed animal from puppy,Playing Instrument,Object Transfer,"The action involves moving an object, which corresponds to logistics or setup.",7,r002,man x pulls stuffed animal from puppy,4,no,,no,0,0,0.0,Gold,,
6b6825dc-7094-4bdb-aca8-c02305910ce6,327.4483086458333,#O man A throws the doll to the dog,Playing Instrument,Object Transfer,"The action involves transferring an object (the doll), which is a logistics step.",7,r002,man throws doll to dog,3,no,,no,0,0,0.0,Gold,,
6b6825dc-7094-4bdb-aca8-c02305910ce6,447.7417386458333,#C C throws the toy on the floor,Playing Instrument,Object Transfer,"[CtxFixed] The action involves moving the toy to the floor, which is a deliberate placement.",7,r002,throws toy on floor,4,no,,no,0,0,0.0,Gold,,
6b6825dc-7094-4bdb-aca8-c02305910ce6,553.0884570505209,#C C holds stuffed animal,Playing Instrument,Stationary,"Low body/hand motion, indicating a static position.",7,r002,holds stuffed animal,5,yes,watchlist_verb,yes,0,0,0.0,Gold,,
6b6825dc-7094-4bdb-aca8-c02305910ce6,563.4093570505208,#O man X grabs stuffed animal from puppy,Playing Instrument,Object Transfer,"Logistics step, picking up an object.",7,r002,man x grabs stuffed animal from puppy,3,no,,no,0,0,0.0,Gold,,
6b6825dc-7094-4bdb-aca8-c02305910ce6,593.5517370505208,#O man X grabs toy from the floor,Playing Instrument,Object Transfer,Logistics step involving picking up an object.,7,r002,man x grabs toy from floor,3,no,,no,0,0,0.0,Gold,,
6b8963b9-0645-4eb4-93d0-32644cfcd99f,9.93776,#C C picks the small plastic tray on the countertop,Carpentry,Object Transfer,Logistics step involving picking up an object.,7,r002,picks small plastic tray on countertop,5,no,,no,0,0,0.0,Gold,,
6b8963b9-0645-4eb4-93d0-32644cfcd99f,67.39264,#C C puts the plastic tray on the greenhouse bench,Carpentry,Object Transfer,Logistics step involving placing an object.,7,r002,puts plastic tray on greenhouse bench,4,no,,no,0,0,0.0,Gold,,
6b8963b9-0645-4eb4-93d0-32644cfcd99f,238.77327,#C C puts the plastic tray on the countertop,Carpentry,Object Transfer,Logistics step involving picking up and placing an object.,7,r002,puts plastic tray on countertop,4,no,,no,0,0,0.0,Gold,,
6b8963b9-0645-4eb4-93d0-32644cfcd99f,251.70404,#C C picks the plastic tray in the sink,Carpentry,Object Transfer,"Logistics step, picking up an object.",7,r002,picks plastic tray in sink,4,no,,no,0,0,0.0,Gold,,
6b8963b9-0645-4eb4-93d0-32644cfcd99f,350.69949,#C C holds his phone with his left hand,Carpentry,Stationary,"Holding the phone is a low energy, stationary activity.",7,r002,holds his phone with his left hand,6,yes,watchlist_verb,yes,0,0,0.0,Gold,,
6b8963b9-0645-4eb4-93d0-32644cfcd99f,370.55631,#C C picks his phone on the table,Carpentry,Object Transfer,Action involves picking up an object from a surface.,7,r002,picks his phone on table,4,no,,no,0,0,0.0,Gold,,
6b8963b9-0645-4eb4-93d0-32644cfcd99f,378.61443,#O A woman X walks on the floor,Carpentry,Locomotion,Body moving through space (walking).,7,r002,woman x walks on floor,4,no,,no,0,0,0.0,Gold,,
6b8963b9-0645-4eb4-93d0-32644cfcd99f,402.82937,#O A woman Y stands on the floor,Carpentry,Stationary,The action describes a static position with no movement.,7,r002,woman y stands on floor,6,no,,no,0,0,0.0,Gold,,
6b8963b9-0645-4eb4-93d0-32644cfcd99f,484.57254,#O A woman Y walks on the floor,Carpentry,Locomotion,"Body moving through space, indicative of walking.",7,r002,woman y walks on floor,5,no,,no,0,0,0.0,Gold,,
6b8963b9-0645-4eb4-93d0-32644cfcd99f,533.6787593333332,#C C moves the plastic tray on the wire mesh panel table,Carpentry,Object Transfer,Logistics step involving moving an object.,7,r002,moves plastic tray on wire mesh panel table,3,yes,watchlist_verb,yes,0,0,0.0,Gold,,
6bc12612-2c12-4938-a394-c65de370a159,1490.5110853125,#C C claps around,Desk Work,Task Operation,"[CtxFixed] Clapping is generally considered an essential operation or gesture, often used for celebration, emphasis, or as part of a dance routine. In this context, it follows a sequence of dance movements, suggesting it is an integral part of the activity rather than a form of locomotion or object transfer.",7,r002,claps around,3,no,,no,0,0,0.0,Gold,,Locomotion
6bc12612-2c12-4938-a394-c65de370a159,1633.113908834375,#C C claps hand,Desk Work,Stationary,"Clapping is a brief, non-locomotive action with low overall body movement.",7,r002,claps hand,9,no,,no,0,0,0.0,Gold,,
6fab4528-101a-4a4b-bb90-a2a155a0bddb,158.6240986,#C C does the stand ups.,Desk Work,Locomotion,Body moving through space (standing up). High body acceleration.,7,r002,does stand ups,3,no,,no,0,0,0.0,Gold,,
6fab4528-101a-4a4b-bb90-a2a155a0bddb,280.3673486,#C C does the planks.,Desk Work,Locomotion,"Body moving through space, likely involves physical movement like doing planks.",7,r002,does planks,5,no,,no,0,0,0.0,Gold,,
6fab4528-101a-4a4b-bb90-a2a155a0bddb,638.2248317309054,#C C jogs.,Desk Work,Locomotion,Body moving through space with high body acceleration.,7,r002,jogs,4,no,,no,0,0,0.0,Gold,,
6fab4528-101a-4a4b-bb90-a2a155a0bddb,785.3572817309055,#C C moves the rag.,Desk Work,Object Transfer,Logistics of moving an object (rag).,7,r002,moves rag,3,yes,watchlist_verb,yes,0,0,0.0,Gold,,
71d1e89d-69ed-4a45-a4c6-61510f6d2dd2,19.1604586,#C C reads through the document on the laptop,Desk Work,Stationary,"Low body/hand motion, focused visual activity.",7,r002,reads through document on laptop,14,no,,no,0,0,0.0,Gold,,
71d1e89d-69ed-4a45-a4c6-61510f6d2dd2,882.4306519333334,#C C picks up her phone,Desk Work,Object Transfer,Logistics action involving picking up an object.,7,r002,picks up her phone,3,no,,no,0,0,0.0,Gold,,
756156fa-e3de-4b26-956b-7021c605af42,21.2950596,#C C dialogues with person Z,Playing Instrument,Stationary,"Low body/hand motion, likely involves speaking.",7,r002,dialogues with person z,4,no,,no,0,0,0.0,Gold,,
75e9d719-d542-4b9e-9e2a-54d9b3957cf7,186.9889386,#C C picks a tooth brush in a sink,Cleaning,Object Transfer,Logistics step involving picking up an object.,7,r002,picks tooth brush in sink,4,no,,no,0,0,0.0,Gold,,
75e9d719-d542-4b9e-9e2a-54d9b3957cf7,297.0123398207031,#C C wipes the window using a towel,Cleaning,Task Operation,Core task involving high hand activity.,7,r002,wipes window using towel,11,no,,no,0,0,0.0,Gold,,
75e9d719-d542-4b9e-9e2a-54d9b3957cf7,418.8334598207031,#C C picks a bottle of soap on a jacuzzi,Cleaning,Object Transfer,Logistics step involving picking up an object.,7,r002,picks bottle of soap on jacuzzi,5,no,,no,0,0,0.0,Gold,,
75e9d719-d542-4b9e-9e2a-54d9b3957cf7,419.1857498207031,#C C puts a bottle of soap in a jacuzzi,Cleaning,Object Transfer,Logistics of moving an object to a specific location.,7,r002,puts bottle of soap in jacuzzi,4,no,,no,0,0,0.0,Gold,,
75e9d719-d542-4b9e-9e2a-54d9b3957cf7,427.7851598207032,#C C wipes the jacuzzi using a towel,Cleaning,Task Operation,Core manual task involving high hand activity.,7,r002,wipes jacuzzi using towel,4,no,,no,0,0,0.0,Gold,,
75e9d719-d542-4b9e-9e2a-54d9b3957cf7,488.2121098207032,#C C picks a bottle of soap in a jacuzzi,Cleaning,Object Transfer,Logistics step involving picking up an object.,7,r002,picks bottle of soap in jacuzzi,5,no,,no,0,0,0.0,Gold,,
75e9d719-d542-4b9e-9e2a-54d9b3957cf7,491.3441898207032,#C C puts a bottle of soap on a jacuzzi,Cleaning,Object Transfer,Logistics step involving moving an object (bottle of soap).,7,r002,puts bottle of soap on jacuzzi,6,no,,no,0,0,0.0,Gold,,
78b06017-cd7b-441c-ba48-33c04e37a82a,109.1092786,#C C grates the chocolate with a grater,Cooking,Task Operation,"Core manual task, high hand activity.",7,r002,grates chocolate with grater,4,no,,no,0,0,0.0,Gold,,
78b06017-cd7b-441c-ba48-33c04e37a82a,208.4936886,#C C picks another bowl from the drawer,Cooking,Object Transfer,Logistics step involving picking up an object.,7,r002,picks another bowl from drawer,3,no,,no,0,0,0.0,Gold,,
78b06017-cd7b-441c-ba48-33c04e37a82a,233.3025586,#C C picks an egg from the bowl,Cooking,Object Transfer,Logistics step involving picking up an object.,7,r002,picks egg from bowl,3,no,,no,0,0,0.0,Gold,,
78b06017-cd7b-441c-ba48-33c04e37a82a,396.3054886458333,#C C places the stalk on the table,Cooking,Object Transfer,"Logistics step, placing an object.",7,r002,places stalk on table,4,no,,no,0,0,0.0,Gold,,
78b06017-cd7b-441c-ba48-33c04e37a82a,397.1710486458333,#C C places broccoli in the bowl,Cooking,Object Transfer,"Logistics/Setup step, placing object.",7,r002,places broccoli in bowl,3,no,,no,0,0,0.0,Gold,,
78b06017-cd7b-441c-ba48-33c04e37a82a,613.4178976136719,#C C Picks up a broccoli from a bowl sever,Cooking,Object Transfer,"Logistics step, picking up an object.",7,r002,picks up broccoli from bowl sever,5,no,,no,0,0,0.0,Gold,,
78b06017-cd7b-441c-ba48-33c04e37a82a,668.557377613672,#C C Puts down a lid on a cooking pot,Cooking,Object Transfer,"Logistics step, placing an object down.",7,r002,puts down lid on cooking pot,5,no,,no,0,0,0.0,Gold,,
78b06017-cd7b-441c-ba48-33c04e37a82a,751.3887176136719,#C C Moves pieces of mushroom on a chopping board,Cooking,Task Operation,"Core task involving manipulation of ingredients, high hand activity.",7,r002,moves pieces of mushroom on chopping board,3,yes,watchlist_verb,yes,0,0,0.0,Gold,,
78b06017-cd7b-441c-ba48-33c04e37a82a,818.054187613672,#C C Stirs meat on a pan with a spatula,Cooking,Task Operation,Core task involving repetitive hand movements.,7,r002,stirs meat on pan with spatula,6,no,,no,0,0,0.0,Gold,,
78b06017-cd7b-441c-ba48-33c04e37a82a,1055.3987486458334,#C C removes the pasta from the polythene bag,Cooking,Object Transfer,Logistics step involving picking up and putting down the pasta.,7,r002,removes pasta from polythene bag,6,no,,no,0,0,0.0,Gold,,
78b06017-cd7b-441c-ba48-33c04e37a82a,1056.8421086458334,#C C puts the pasta in the boiling water,Cooking,Object Transfer,Logistics step involving picking up and placing an object.,7,r002,puts pasta in boiling water,4,no,,no,0,0,0.0,Gold,,
78b06017-cd7b-441c-ba48-33c04e37a82a,1153.2588016989582,#C C Picks up a lid from a cooking pot,Cooking,Object Transfer,Logistics step involving picking up an object.,7,r002,picks up lid from cooking pot,4,no,,no,0,0,0.0,Gold,,
78b06017-cd7b-441c-ba48-33c04e37a82a,1207.3623216989583,#C C Scoops vegetables from a bowl,Cooking,Object Transfer,Logistics step involving picking up and transferring vegetables.,7,r002,scoops vegetables from bowl,4,no,,no,0,0,0.0,Gold,,
78b06017-cd7b-441c-ba48-33c04e37a82a,1234.8462216989583,#C C Picks up a spatula from a pan,Cooking,Object Transfer,Logistics step involving picking up an object.,7,r002,picks up spatula from pan,5,no,,no,0,0,0.0,Gold,,
78b06017-cd7b-441c-ba48-33c04e37a82a,1579.9163963218275,#C C Puts a lid on a cooking pot,Cooking,Object Transfer,Logistics step involving picking up and placing the lid.,7,r002,puts lid on cooking pot,5,no,,no,0,0,0.0,Gold,,
7b016e40-d10a-43b3-9222-cb4787a95432,20.1953086,#C C places cloths in the washing machine,Cleaning,Object Transfer,Logistics step involving placing objects.,7,r002,places cloths in washing machine,3,no,,no,0,0,0.0,Gold,,
