action,batch,corrected_action,dataset_rows_covered_if_validated,global_rank,high_priority_reason,high_priority_review,historical_bad_count,historical_bad_rate,historical_checked_count,narration_text,normalized_narration_stage2,reasoning,round,scenario,secondary_action,timestamp_sec,verdict,video_uid,watchlist_hit
Task Operation,2,,15,664,,no,0,0.0,0,#C C scoops the spice,scoops spice,"Core task involving manual scooping, high hand activity.",r002,Cooking,,1746.0079253125,Gold,a16dde53-8a4d-4246-aab4-9759f0af81f0,no
Object Transfer,2,,6,3746,,no,0,0.0,0,#C C places spoon in the sink,places spoon in sink,Logistics/Setup step (placing an object).,r002,Cooking,,1763.2683553124998,Gold,a16dde53-8a4d-4246-aab4-9759f0af81f0,no
Task Operation,2,,3,11001,,no,0,0.0,0,#O person X stirs the food,person x stirs food,Core task involving high hand activity.,r002,Cooking,,1789.3017853125,Gold,a16dde53-8a4d-4246-aab4-9759f0af81f0,no
Object Transfer,2,,3,11641,,no,0,0.0,0,#C C places the chopping board in the sink,places chopping board in sink,Logistics step involving moving an object to a specific location.,r002,Cooking,,1795.7767153124998,Gold,a16dde53-8a4d-4246-aab4-9759f0af81f0,no
Object Transfer,2,,7,2527,watchlist_verb,yes,0,0.0,0,#C C opens the bottle cap,opens bottle cap,Logistics action involving opening an object.,r002,Cooking,,1798.2513153125,Gold,a16dde53-8a4d-4246-aab4-9759f0af81f0,yes
Stationary,2,,4,5917,watchlist_verb,yes,0,0.0,0,#C C holds the bottle with the right hand,holds bottle with right hand,"Low body/hand motion, holding an object.",r002,Cooking,,1799.2597453125,Gold,a16dde53-8a4d-4246-aab4-9759f0af81f0,yes
Object Transfer,2,,17,489,,no,0,0.0,0,#C C covers the bottle,covers bottle,"Action involves picking up and placing an object, indicative of logistics.",r002,Cooking,,1808.4418553125,Gold,a16dde53-8a4d-4246-aab4-9759f0af81f0,no
Object Transfer,2,,3,11284,,no,0,0.0,0,#C C picks a pack of beef,picks pack of beef,Logistics step involving picking up an object.,r002,Cooking,,20.6984086,Gold,a23b3840-0a21-4bdc-87df-b0c3b7df6bd2,no
Object Transfer,2,,3,11749,,no,0,0.0,0,#C C places onion peel on table,places onion peel on table,Logistics step involving picking up and placing an object.,r002,Cooking,,318.0200792852933,Gold,a23b3840-0a21-4bdc-87df-b0c3b7df6bd2,no
Task Operation,2,,4,6301,,no,0,0.0,0,#C C chops tomatoes with knife,chops tomatoes with knife,Core task involving repetitive and high hand activity.,r002,Cooking,,527.8130892852932,Gold,a23b3840-0a21-4bdc-87df-b0c3b7df6bd2,no
Task Operation,2,,3,9606,,no,0,0.0,0,#C C chops green pepper with knife,chops green pepper with knife,Core task involving repetitive hand movements.,r002,Cooking,,745.932927613672,Gold,a23b3840-0a21-4bdc-87df-b0c3b7df6bd2,no
Task Operation,2,,4,7986,,no,0,0.0,0,#C C rinses the clothe,rinses clothe,Core manual task involving hand movement.,r002,Cleaning,,180.3958186376408,Gold,a4352ec3-fd76-4a34-a25d-328c128719d2,no
Stationary,2,,3,8782,watchlist_verb,yes,0,0.0,0,#C C holds the detergent with both hands,holds detergent with both hands,Holding an object with both hands indicates a stationary action with minimal movement.,r002,Cleaning,,281.9611645067815,Gold,a4352ec3-fd76-4a34-a25d-328c128719d2,yes
Stationary,2,,4,5927,watchlist_verb,yes,0,0.0,0,#C C holds clothe with both hands,holds clothe with both hands,Holding the cloth with both hands indicates a stationary position with minimal movement.,r002,Cleaning,,288.1729745067815,Gold,a4352ec3-fd76-4a34-a25d-328c128719d2,yes
Task Operation,2,,6,3339,,no,0,0.0,0,#C C cleans the tap,cleans tap,Core task involving manual cleaning activity.,r002,Cleaning,,502.3488145067815,Gold,a4352ec3-fd76-4a34-a25d-328c128719d2,no
Stationary,2,,5,5624,,no,0,0.0,0,#c switches on the washing machine.,switches on washing machine,"Switching on the machine is a brief action, likely followed by idle waiting.",r002,Cleaning,,103.07070341948588,Gold,a774ee38-7f06-4733-8b76-1fb07f95dcf4,no
Search,2,Stationary,5,4730,,no,0,0.0,0,#C C looks at B.,looks at b,"Head movement (visual search), hands mostly still.",r002,Cleaning,,577.88839,Bad,a94b8e4a-8921-4dcb-a79b-2c079e299e3a,no
Stationary,2,,3,9286,watchlist_verb,yes,0,0.0,0,#O person B adjusts hair.,person b adjusts hair,"Adjusting hair is a low-energy, stationary activity.",r002,Cleaning,,582.5427999999999,Gold,a94b8e4a-8921-4dcb-a79b-2c079e299e3a,yes
Locomotion,2,Stationary,5,4872,,no,0,0.0,0,#O person B stretches right leg.,person b stretches right leg,"Body movement through stretching, involves a significant body part movement.",r002,Cleaning,,591.41751,Bad,a94b8e4a-8921-4dcb-a79b-2c079e299e3a,no
Stationary,2,,3,10922,,no,0,0.0,0,#O person B stretches both hands.,person b stretches both hands,"Low body/hand motion, likely a stretching motion that doesn't involve moving through space or handling objects.",r002,Cleaning,,612.61816,Gold,a94b8e4a-8921-4dcb-a79b-2c079e299e3a,no
Locomotion,2,Stationary,7,3043,,no,0,0.0,0,#C C stretches his right leg,stretches his right leg,"Body movement through stretching, involves high body acceleration.",r002,Cleaning,,1700.74263,Bad,a94b8e4a-8921-4dcb-a79b-2c079e299e3a,no
Stationary,2,,3,8811,watchlist_verb,yes,0,0.0,0,#C C holds his feet,holds his feet,"Low body/hand motion, implies a static pose.",r002,Cleaning,,1797.5266,Gold,a94b8e4a-8921-4dcb-a79b-2c079e299e3a,yes
Locomotion,2,,3,9094,watchlist_verb,yes,0,0.0,0,#C C moves his left leg,moves his left leg,"Body moving through space, likely a step or movement involving leg.",r002,Cleaning,,2423.60787,Gold,a94b8e4a-8921-4dcb-a79b-2c079e299e3a,yes
Stationary,2,Object Transfer,6,3135,watchlist_verb,yes,0,0.0,0,#C C adjusts the cloth on the ironing table.,adjusts cloth on ironing table,"Low body/hand motion, adjustment is subtle.",r002,Mechanical Repair,,1.8798696,Bad,ad09372b-2863-4de9-a86c-c46b2f502fe4,yes
Stationary,2,,3,9335,watchlist_verb,yes,0,0.0,0,#C C touches the cloth with her left hand again.,touches cloth with her left hand again,"Low body/hand motion, likely inspecting or pausing during the task.",r002,Mechanical Repair,,6.4824796,Gold,ad09372b-2863-4de9-a86c-c46b2f502fe4,yes
Stationary,2,,3,9362,watchlist_verb,yes,0,0.0,0,#C C touches the iron with her right hand.,touches iron with her right hand,"The action involves touching an object without any significant movement, indicating low energy activity.",r002,Mechanical Repair,,16.285239600000004,Gold,ad09372b-2863-4de9-a86c-c46b2f502fe4,yes
Object Transfer,2,,5,5140,,no,0,0.0,0,#C C places the iron on the ironing table.,places iron on ironing table,Logistics step involving the placement of an object.,r002,Mechanical Repair,,25.979889600000003,Gold,ad09372b-2863-4de9-a86c-c46b2f502fe4,no
Task Operation,2,,11,1089,watchlist_verb,yes,0,0.0,0,#C C adjusts the cloth with both hands.,adjusts cloth with both hands,High hand activity involved in a core manual task.,r002,Mechanical Repair,,26.771559600000003,Gold,ad09372b-2863-4de9-a86c-c46b2f502fe4,yes
Object Transfer,2,,5,5405,,no,0,0.0,0,#C C raises the cloth with both hands.,raises cloth with both hands,"The action involves picking up an object, which is a logistics step.",r002,Mechanical Repair,,28.524829600000004,Gold,ad09372b-2863-4de9-a86c-c46b2f502fe4,no
Stationary,2,Object Transfer,6,4052,,no,0,0.0,0,#C C turns the cloth.,turns cloth,"Low body/hand motion, likely wiping or cleaning a stationary object.",r002,Mechanical Repair,,29.4514296,Bad,ad09372b-2863-4de9-a86c-c46b2f502fe4,no
Object Transfer,2,,4,7320,,no,0,0.0,0,#C C places the cloth on the ironing table with both hands.,places cloth on ironing table with both hands,"Placing an object on a surface, involves logistics.",r002,Mechanical Repair,,30.0048796,Gold,ad09372b-2863-4de9-a86c-c46b2f502fe4,no
Stationary,2,Task Operation,4,6349,,no,0,0.0,0,#C C continues ironing.,continues ironing,"The action of ironing involves holding the iron in place and moving it slowly over the fabric, which does not involve significant body or hand acceleration.",r002,Mechanical Repair,,30.884349600000004,Bad,ad09372b-2863-4de9-a86c-c46b2f502fe4,no
Stationary,2,,21,325,watchlist_verb,yes,0,0.0,0,#C C holds the cloth with both hands.,holds cloth with both hands,"Low body/hand motion, holding an object without movement.",r002,Mechanical Repair,,36.7858096,Gold,ad09372b-2863-4de9-a86c-c46b2f502fe4,yes
Task Operation,2,,8,2102,,no,0,0.0,0,#C C folds the cloth with both hands.,folds cloth with both hands,Core task involving high hand activity.,r002,Mechanical Repair,,37.0573996,Gold,ad09372b-2863-4de9-a86c-c46b2f502fe4,no
Object Transfer,2,,3,11520,,no,0,0.0,0,#C C picks up the iron.,picks up iron,Logistics step involving picking up an object.,r002,Mechanical Repair,,40.0866296,Gold,ad09372b-2863-4de9-a86c-c46b2f502fe4,no
Object Transfer,2,,3,11472,,no,0,0.0,0,#C C picks up another cloth.,picks up another cloth,Logistics step of picking up an object.,r002,Mechanical Repair,,51.9622796,Gold,ad09372b-2863-4de9-a86c-c46b2f502fe4,no
Object Transfer,2,,3,11644,,no,0,0.0,0,#C C places the cloth on the ironing table.,places cloth on ironing table,"The action involves placing an object, which is a logistics step.",r002,Mechanical Repair,,57.6845596,Gold,ad09372b-2863-4de9-a86c-c46b2f502fe4,no
Stationary,2,Object Transfer,8,1974,watchlist_verb,yes,0,0.0,0,#C C adjusts the cloth with her left hand.,adjusts cloth with her left hand,"Adjusting the cloth with one hand suggests a low-energy, fine-tuning action.",r002,Mechanical Repair,,75.7684196,Bad,ad09372b-2863-4de9-a86c-c46b2f502fe4,yes
Object Transfer,2,,3,11473,,no,0,0.0,0,#C C picks up another cloth from the bed.,picks up another cloth from bed,Logistics step involving picking up an object.,r002,Mechanical Repair,,114.7787696,Gold,ad09372b-2863-4de9-a86c-c46b2f502fe4,no
Object Transfer,2,,3,9898,,no,0,0.0,0,#C C drops the cloth on the ironing table.,drops cloth on ironing table,"[CtxFixed] The action of dropping the cloth onto the ironing table is a deliberate placement, which fits the criteria for 'Object Transfer'.",r002,Mechanical Repair,,116.5164796,Gold,ad09372b-2863-4de9-a86c-c46b2f502fe4,no
Task Operation,2,,5,4474,,no,0,0.0,0,#C C continues ironing.,continues ironing,"Core task, high hand activity.",r002,Mechanical Repair,,148.55798959999998,Gold,ad09372b-2863-4de9-a86c-c46b2f502fe4,no
Object Transfer,2,Task Operation,3,8590,watchlist_verb,yes,0,0.0,0,#C C adjusts the cloth with both hands.,adjusts cloth with both hands,Logistics step involving the manipulation of an object (cloth).,r002,Mechanical Repair,,165.6128996,Bad,ad09372b-2863-4de9-a86c-c46b2f502fe4,yes
Task Operation,2,,7,2894,,no,0,0.0,0,#C C presses T-shirt with pressing iron,presses t shirt with pressing iron,Core task involving high hand activity.,r002,Mechanical Repair,,270.6927809546634,Gold,ad09372b-2863-4de9-a86c-c46b2f502fe4,no
Object Transfer,2,,28,202,,no,0,0.0,0,#C C drops pressing iron,drops pressing iron,"[CtxFixed] The action of dropping the pressing iron is a deliberate placement of the object onto a surface, which fits the criteria for 'Object Transfer'.",r002,Mechanical Repair,,273.9114909546634,Gold,ad09372b-2863-4de9-a86c-c46b2f502fe4,no
Stationary,2,,5,4162,watchlist_verb,yes,0,0.0,0,#C C adjusts T-shirt,adjusts t shirt,"Adjusting clothing is a low-energy, stationary activity.",r002,Mechanical Repair,,276.29076095466337,Gold,ad09372b-2863-4de9-a86c-c46b2f502fe4,yes
Object Transfer,2,,4,6540,,no,0,0.0,0,#C C drops T-shirt,drops t shirt,"[CtxFixed] The action of dropping the T-shirt can be interpreted as a deliberate placement of the T-shirt onto a surface, which aligns with the 'Object Transfer' category.",r002,Mechanical Repair,,298.7663809546634,Gold,ad09372b-2863-4de9-a86c-c46b2f502fe4,no
Stationary,2,Object Transfer,4,5861,watchlist_verb,yes,0,0.0,0,#C C adjusts polo shirt well on pressing board,adjusts polo shirt well on pressing board,Adjusting clothing is a low-energy activity with minimal body movement.,r002,Mechanical Repair,,323.6998909546634,Bad,ad09372b-2863-4de9-a86c-c46b2f502fe4,yes
Object Transfer,2,,14,733,,no,0,0.0,0,#C C picks up pressing iron,picks up pressing iron,Logistics action of picking up an object.,r002,Mechanical Repair,,328.2871309546634,Gold,ad09372b-2863-4de9-a86c-c46b2f502fe4,no
Task Operation,2,,4,7496,,no,0,0.0,0,#C C presses polo shirt with pressing iron,presses polo shirt with pressing iron,Core task involving manual operation with high hand activity.,r002,Mechanical Repair,,328.8322709546634,Gold,ad09372b-2863-4de9-a86c-c46b2f502fe4,no
Stationary,2,Object Transfer,5,4163,watchlist_verb,yes,0,0.0,0,#C C adjusts T-shirt on pressing board,adjusts t shirt on pressing board,"Low body/hand motion, likely adjusting clothing.",r002,Mechanical Repair,,399.7216309546634,Bad,ad09372b-2863-4de9-a86c-c46b2f502fe4,yes
Stationary,2,Object Transfer,3,10367,,no,0,0.0,0,#C C lays jean short on pressing board,lays jean short on pressing board,"The action involves placing an object, which is a low-energy, stationary activity.",r002,Mechanical Repair,,473.3740709546634,Bad,ad09372b-2863-4de9-a86c-c46b2f502fe4,no
Stationary,2,Object Transfer,5,4150,watchlist_verb,yes,0,0.0,0,#C C adjusts jean short on pressing board,adjusts jean short on pressing board,"Adjusting clothing is a low-energy, stationary activity.",r002,Mechanical Repair,,474.3378309546634,Bad,ad09372b-2863-4de9-a86c-c46b2f502fe4,yes
Task Operation,2,,4,7492,,no,0,0.0,0,#C C presses jean short with pressing iron,presses jean short with pressing iron,Core manual task involving high hand activity.,r002,Mechanical Repair,,481.6958309546634,Gold,ad09372b-2863-4de9-a86c-c46b2f502fe4,no
Object Transfer,2,,26,239,,no,0,0.0,0,#C C picks up a cloth from the bed.,picks up cloth from bed,Logistics step involving picking up an object.,r002,Mechanical Repair,,565.17157762133,Gold,ad09372b-2863-4de9-a86c-c46b2f502fe4,no
Stationary,2,Object Transfer,4,5831,watchlist_verb,yes,0,0.0,0,#C C adjusts the black gown with both hands.,adjusts black gown with both hands,Adjusting clothing involves minimal movement and is a low-energy activity.,r002,Mechanical Repair,,575.66626762133,Bad,ad09372b-2863-4de9-a86c-c46b2f502fe4,yes
Stationary,2,Object Transfer,13,791,watchlist_verb,yes,0,0.0,0,#C C adjusts the black shirt with both hands.,adjusts black shirt with both hands,"Low body/hand motion, adjustment action.",r002,Mechanical Repair,,623.2030676213301,Bad,ad09372b-2863-4de9-a86c-c46b2f502fe4,yes
Stationary,2,Task Operation,7,2676,,no,0,0.0,0,#C C irons the black shirt.,irons black shirt,"The action described does not involve movement through space, core manual task, logistics, visual search, or an error. It suggests a stationary activity like ironing a shirt, which involves holding the iron and moving it in a controlled manner over the shirt.",r002,Mechanical Repair,,633.7403076213301,Bad,ad09372b-2863-4de9-a86c-c46b2f502fe4,no
Stationary,2,Object Transfer,7,2447,watchlist_verb,yes,0,0.0,0,#C C adjusts the black shirt with her left hand.,adjusts black shirt with her left hand,"Low body/hand motion, adjusting clothing is a minor action.",r002,Mechanical Repair,,633.98266762133,Bad,ad09372b-2863-4de9-a86c-c46b2f502fe4,yes
Object Transfer,2,,4,7260,,no,0,0.0,0,#C C picks up the iron from the ironing table with her right hand.,picks up iron from ironing table with her right hand,Logistics step involving picking up an object.,r002,Mechanical Repair,,675.16229762133,Gold,ad09372b-2863-4de9-a86c-c46b2f502fe4,no
Task Operation,2,Object Transfer,5,4161,watchlist_verb,yes,0,0.0,0,#C C adjusts the shorts with both hands.,adjusts shorts with both hands,Core manual task involving high hand activity.,r002,Mechanical Repair,,807.0302076213301,Bad,ad09372b-2863-4de9-a86c-c46b2f502fe4,yes
Stationary,2,Object Transfer,36,119,watchlist_verb,yes,1,1.0,1,#C C adjusts the cloth,adjusts cloth,"Adjusting the cloth likely involves fine, precise movements which do not necessarily involve significant body or hand acceleration.",r002,Mechanical Repair,,833.5869476213301,Bad,ad09372b-2863-4de9-a86c-c46b2f502fe4,yes
Stationary,2,Task Operation,53,60,,no,0,0.0,4,#C C folds the cloth,folds cloth,"Low body/hand motion, likely involves minimal movement.",r002,Mechanical Repair,,853.4169576213301,Bad,ad09372b-2863-4de9-a86c-c46b2f502fe4,no
Object Transfer,2,,3,11130,,no,0,0.0,0,#C C picks the cloth with her left hand,picks cloth with her left hand,Logistics step involving picking up an object.,r002,Mechanical Repair,,909.09214762133,Gold,ad09372b-2863-4de9-a86c-c46b2f502fe4,no
Stationary,2,Task Operation,7,2664,,no,1,1.0,1,#C C folds the short,folds short,Folding an object typically involves minimal body movement and can be considered a stationary action.,r002,Mechanical Repair,,989.48881762133,Bad,ad09372b-2863-4de9-a86c-c46b2f502fe4,no
Object Transfer,2,,7,2649,,no,0,0.0,0,#C C drops the short,drops short,"[CtxFixed] The action involves deliberately placing the short onto a surface, which fits the definition of 'Object Transfer'.",r002,Mechanical Repair,,995.89581762133,Gold,ad09372b-2863-4de9-a86c-c46b2f502fe4,no
Task Operation,2,,5,5213,,no,0,0.0,0,#C C presses the jean with the pressing iron,presses jean with pressing iron,Core manual task involving high hand activity.,r002,Mechanical Repair,,1016.02342762133,Gold,ad09372b-2863-4de9-a86c-c46b2f502fe4,no
Task Operation,2,Object Transfer,5,5607,,no,0,0.0,0,#C C straightens the short on the ironing board.,straightens short on ironing board,Core manual task involving precise hand movements.,r002,Mechanical Repair,,1103.9262142879966,Bad,ad09372b-2863-4de9-a86c-c46b2f502fe4,no
Object Transfer,2,,8,2206,,no,0,0.0,0,#C C picks the iron on the ironing board with her right hand.,picks iron on ironing board with her right hand,"The action involves picking up an object, which is a logistics step.",r002,Mechanical Repair,,1126.7586442879967,Gold,ad09372b-2863-4de9-a86c-c46b2f502fe4,no
